2459715.909158,20434.95,15.93,602,SPIRou
2459715.916382,20499.60,17.42,602,SPIRou
2459716.903709,20550.12,13.69,602,SPIRou
2459716.910997,20534.58,14.51,602,SPIRou
2459716.918222,20486.82,14.86,602,SPIRou
2459716.925446,20534.29,15.74,602,SPIRou
2459717.904838,20430.67,21.65,602,SPIRou
2459717.912126,20535.44,25.12,602,SPIRou
2459717.919415,20558.42,24.88,602,SPIRou
2459717.926639,20623.72,27.34,602,SPIRou
2459719.919542,20453.45,16.00,602,SPIRou
2459719.926830,20539.12,17.01,602,SPIRou
2459719.934054,20542.62,27.27,602,SPIRou
2459719.941278,20477.03,23.83,602,SPIRou
2459737.775387,20649.42,15.23,602,SPIRou
2459737.782675,20682.05,15.45,602,SPIRou
2459737.789964,20635.10,16.42,602,SPIRou
2459737.797252,20656.47,15.27,602,SPIRou
2459741.833491,20510.06,14.71,602,SPIRou
2459741.840779,20569.59,14.97,602,SPIRou
2459741.848004,20518.22,15.84,602,SPIRou
2459741.855228,20521.80,16.34,602,SPIRou
2459974.822807,20519.66,1.18,2400,ESPRESSO
2459975.790100,20592.20,1.62,2400,ESPRESSO
2459990.710841,20676.61,1.40,2400,ESPRESSO
2459994.713548,20542.96,1.73,2400,ESPRESSO
2459995.728387,20524.94,1.39,2400,ESPRESSO
2459996.704515,20681.57,1.13,2400,ESPRESSO
2459998.681241,20556.29,1.78,2400,ESPRESSO
2460034.973275,20747.20,16.20,602,SPIRou
2460034.980499,20691.66,15.74,602,SPIRou
2460034.987723,20728.46,16.72,602,SPIRou
2460034.994948,20750.87,16.75,602,SPIRou
2460064.881853,20636.17,20.74,602,SPIRou
2460064.889078,20628.63,38.55,602,SPIRou
2460064.896367,20688.17,50.19,602,SPIRou
2460064.903591,20764.02,60.23,602,SPIRou
2460069.886522,20717.37,13.70,602,SPIRou
2460069.893810,20705.09,14.03,602,SPIRou
2460069.901034,20715.34,14.51,602,SPIRou
2460069.908259,20698.83,14.95,602,SPIRou
2460075.860806,20730.24,14.42,602,SPIRou
2460075.868095,20768.85,13.83,602,SPIRou
2460075.875383,20695.31,13.50,602,SPIRou
2460075.882608,20707.40,13.94,602,SPIRou
2460076.879995,20502.99,14.82,602,SPIRou
2460076.887283,20542.48,16.61,602,SPIRou
2460076.894508,20505.84,15.54,602,SPIRou
2460076.901732,20556.08,15.46,602,SPIRou
2460096.784419,20513.62,17.24,602,SPIRou
2460096.791645,20606.75,16.41,602,SPIRou
2460096.798874,20581.53,17.00,602,SPIRou
2460096.806090,21324.07,73.70,602,SPIRou
2460098.813093,20731.23,25.57,602,SPIRou
2460098.820377,20615.90,21.33,602,SPIRou
2460098.827671,20714.14,22.61,602,SPIRou
2460098.834895,20749.88,23.10,602,SPIRou
2460102.846326,20522.33,13.25,602,SPIRou
2460102.853615,20553.68,13.26,602,SPIRou
2460102.860903,20551.93,13.50,602,SPIRou
2460102.868127,20566.81,13.76,602,SPIRou
2460124.740016,20611.59,16.83,602,SPIRou
2460124.747305,20601.19,16.32,602,SPIRou
2460124.754594,20615.81,16.28,602,SPIRou
2460124.761820,20651.56,16.51,602,SPIRou
2460128.751561,20552.08,18.63,602,SPIRou
2460128.758785,20557.96,17.93,602,SPIRou
2460128.766009,20520.20,18.43,602,SPIRou
2460128.773233,20519.43,21.04,602,SPIRou
2460129.750056,20450.99,24.34,602,SPIRou
2460130.751754,20668.27,13.81,602,SPIRou
2460130.759042,20649.19,13.81,602,SPIRou
2460130.766331,20659.68,14.01,602,SPIRou
2460130.773555,20691.74,14.74,602,SPIRou
