7407.475529,2.5,0.6,6036.3,8.5,71.0,0.9,34.716908,0.000001,1.686,0.004,0.567,0.001,0.1246,0.0002
7407.717522,2.7,0.5,6037.7,8.5,72.8,0.9,34.710184,0.000001,1.642,0.004,0.556,0.001,0.1248,0.0002
7408.512642,-0.8,0.5,6032.4,8.5,74.3,0.9,34.759374,0.000001,1.637,0.003,0.554,0.001,0.1238,0.0002
7408.706636,-1.2,0.6,6029.6,8.5,80.3,1.2,34.772884,0.000001,1.668,0.006,0.550,0.001,0.1239,0.0003
7409.461119,-1.0,0.6,6018.8,8.5,79.1,0.9,34.791592,0.000001,1.646,0.004,0.555,0.001,0.1237,0.0002
7410.511099,1.6,0.9,6011.7,8.5,79.3,1.6,34.697860,0.000001,1.607,0.009,0.510,0.001,0.1210,0.0004
7411.517177,-5.0,0.6,5992.5,8.5,72.5,1.2,34.905516,0.000001,1.567,0.005,0.517,0.001,0.1209,0.0002
7411.761853,-1.4,0.8,5978.0,8.5,73.1,2.3,34.518417,0.000001,1.507,0.015,0.513,0.001,0.1296,0.0005
7412.515048,3.3,0.5,5992.8,8.5,71.4,0.9,34.934547,0.000001,1.608,0.004,0.520,0.001,0.1192,0.0002
7412.678358,2.9,0.5,5990.6,8.5,71.7,1.1,34.956586,0.000001,1.585,0.005,0.510,0.001,0.1188,0.0002
7459.508092,3.1,0.8,6027.6,8.5,67.0,2.0,34.808038,0.000001,1.622,0.012,0.544,0.002,0.1233,0.0005
7459.612820,2.0,0.8,6025.7,8.5,73.0,1.8,34.792587,0.000001,1.644,0.011,0.544,0.001,0.1231,0.0004
7460.614946,2.9,0.5,6013.5,8.5,72.7,1.0,34.819873,0.000001,1.554,0.005,0.541,0.001,0.1235,0.0002
7461.556115,2.8,0.6,6010.7,8.5,74.2,1.2,34.852056,0.000001,1.599,0.006,0.539,0.001,0.1231,0.0003
7461.559865,1.9,0.5,6008.2,8.5,72.1,1.2,34.855077,0.000001,1.617,0.006,0.545,0.001,0.1240,0.0003
7461.563661,1.6,0.6,6011.8,8.5,73.1,1.3,34.834035,0.000001,1.617,0.006,0.544,0.001,0.1235,0.0003
7462.570242,1.8,0.7,6005.5,8.5,72.6,1.3,34.894691,0.000001,1.575,0.007,0.545,0.001,0.1228,0.0003
7462.576318,1.7,0.7,6009.3,8.5,71.9,1.3,34.900651,0.000001,1.576,0.007,0.542,0.001,0.1225,0.0003
7463.478321,6.4,0.6,5999.6,8.5,68.9,1.2,34.918489,0.000001,1.537,0.005,0.534,0.001,0.1220,0.0003
7463.483760,5.0,0.6,5998.8,8.5,67.2,1.2,34.933660,0.000001,1.539,0.006,0.531,0.001,0.1222,0.0003
7463.592711,5.2,0.7,6000.1,8.5,67.6,1.5,34.920505,0.000001,1.519,0.008,0.521,0.001,0.1211,0.0004
7463.598243,5.1,0.8,5998.8,8.5,70.1,1.8,34.950547,0.000001,1.519,0.010,0.520,0.001,0.1210,0.0004
7752.639756,0.9,0.8,6023.6,8.5,65.8,1.7,34.820135,0.000001,1.635,0.010,0.530,0.001,0.1273,0.0004
7753.564001,1.3,1.1,6024.4,8.5,69.0,2.8,34.816407,0.000001,1.624,0.020,0.536,0.002,0.1371,0.0006
7753.786752,1.9,0.6,6028.4,8.5,61.5,1.4,34.754533,0.000001,1.652,0.008,0.536,0.001,0.1244,0.0003
8075.656797,-1.4,0.5,6005.1,8.5,71.8,0.9,34.921503,0.000001,1.572,0.003,0.519,0.001,0.1208,0.0002
8119.563946,-3.8,0.9,5995.9,8.5,62.6,1.6,34.942547,0.000001,1.467,0.008,0.515,0.001,0.1201,0.0003
8120.610033,-5.8,0.7,6002.2,8.5,62.6,1.6,34.907409,0.000001,1.480,0.008,0.551,0.001,0.1361,0.0004
8122.652629,-0.7,0.7,5998.8,8.5,65.9,1.3,34.960728,0.000001,1.507,0.005,0.519,0.001,0.1203,0.0003
8143.542711,-5.1,0.7,5983.7,8.5,74.7,1.6,35.038470,0.000001,1.463,0.010,0.506,0.001,0.1191,0.0003
8147.611456,-3.2,0.7,5976.1,8.5,66.9,1.1,35.055493,0.000001,1.390,0.006,0.489,0.001,0.1186,0.0002
8477.691075,-13.5,0.9,6055.6,8.6,78.6,1.5,34.556499,0.000001,1.775,0.007,0.555,0.001,0.1250,0.0003
8477.757699,-13.7,0.8,6064.4,8.6,89.5,2.0,34.565657,0.000001,1.818,0.011,0.570,0.001,0.1267,0.0004
8526.411740,-7.9,0.7,6076.2,8.6,76.5,1.3,34.461290,0.000001,1.881,0.006,0.581,0.001,0.1277,0.0003
8536.630177,0.1,0.7,6042.3,8.5,60.1,1.2,34.635809,0.000001,1.699,0.005,0.532,0.001,0.1236,0.0002
8538.634332,4.9,0.7,6054.7,8.6,65.7,1.2,34.566339,0.000001,1.743,0.006,0.546,0.001,0.1256,0.0003
8805.645794,-3.5,0.9,6029.3,8.5,74.1,1.4,34.783666,0.000001,1.630,0.006,0.516,0.001,0.1250,0.0003
8805.741588,-2.1,0.7,6026.6,8.5,72.6,0.9,34.739513,0.000001,1.623,0.003,0.519,0.001,0.1246,0.0002
8816.605286,-5.7,0.7,6010.7,8.5,73.4,1.2,34.858948,0.000001,1.587,0.005,0.516,0.001,0.1223,0.0002
8816.723732,-6.6,0.9,6017.1,8.5,69.9,1.5,34.879021,0.000001,1.589,0.007,0.511,0.001,0.1229,0.0003
8818.625772,-6.5,0.7,6016.5,8.5,69.0,0.9,34.815676,0.000001,1.643,0.003,0.531,0.001,0.1245,0.0002
8818.749021,-6.4,0.7,6017.3,8.5,67.1,0.9,34.812491,0.000001,1.613,0.003,0.519,0.001,0.1223,0.0002
8830.770218,-4.4,0.8,6031.1,8.5,75.9,2.1,34.753263,0.000001,1.643,0.011,0.521,0.001,0.1253,0.0005
8832.775143,0.9,0.8,6037.4,8.5,86.0,2.7,34.791074,0.000001,1.598,0.015,0.525,0.002,0.1443,0.0007
8841.672974,-2.7,1.5,6024.0,8.5,53.6,4.0,34.995432,0.000001,1.776,0.029,0.539,0.003,0.1596,0.0009
8847.594680,-11.1,0.7,6018.0,8.5,75.5,1.0,34.836482,0.000001,1.573,0.004,0.513,0.001,0.1223,0.0002
8847.756271,-9.0,0.8,6019.6,8.5,75.7,1.0,34.838014,0.000001,1.612,0.004,0.518,0.001,0.1218,0.0002
8854.646741,-3.0,0.8,6008.0,8.5,69.4,0.9,34.899571,0.000001,1.579,0.003,0.543,0.001,0.1257,0.0002
8883.554321,-7.5,1.0,6008.8,8.5,74.6,2.0,34.980193,0.000001,1.619,0.011,0.526,0.001,0.1214,0.0005
8883.640535,-6.1,2.3,6010.4,8.5,67.4,4.8,35.207201,0.000001,1.783,0.041,0.517,0.003,0.1243,0.0010
8887.479981,-4.4,0.7,6005.1,8.5,71.7,0.8,34.894021,0.000001,1.523,0.003,0.497,0.000,0.1184,0.0001
8887.585245,-3.4,0.7,6004.0,8.5,71.6,0.8,34.900044,0.000001,1.547,0.003,0.505,0.000,0.1198,0.0001
8908.546480,-4.2,0.7,6019.9,8.5,68.5,1.0,34.828600,0.000001,1.690,0.004,0.537,0.001,0.1208,0.0002
8908.666000,-5.1,0.6,6020.9,8.5,66.0,1.3,34.832169,0.000001,1.678,0.006,0.535,0.001,0.1193,0.0003
8910.496814,-2.2,0.7,6020.3,8.5,69.4,0.9,34.833626,0.000001,1.625,0.004,0.526,0.001,0.1216,0.0002
8915.453070,-6.7,0.6,6009.5,8.5,71.8,0.8,34.885467,0.000001,1.536,0.003,0.515,0.000,0.1189,0.0002
8915.546282,-9.3,0.8,6011.3,8.5,68.6,1.4,34.935664,0.000001,1.523,0.007,0.508,0.001,0.1187,0.0003
9655.557594,-19.1,0.7,6012.9,8.5,69.6,1.2,34.793949,0.000001,1.679,0.006,0.549,0.001,0.1235,0.0003
9656.551881,-19.9,1.1,6013.2,8.5,70.1,1.5,34.813970,0.000001,1.612,0.008,0.524,0.001,0.1235,0.0003
9658.456802,-19.7,0.9,6014.8,8.5,72.4,1.2,34.825784,0.000001,1.584,0.006,0.521,0.001,0.1227,0.0002
9659.579979,-18.2,0.7,6005.5,8.5,68.6,0.9,34.840340,0.000001,1.605,0.004,0.540,0.001,0.1230,0.0002
9661.603197,-15.8,0.9,6002.3,8.5,64.1,1.8,34.905553,0.000001,1.594,0.012,0.523,0.001,0.1211,0.0004
9662.554508,-13.6,0.8,6003.4,8.5,71.5,1.4,34.893858,0.000001,1.594,0.008,0.518,0.001,0.1209,0.0003
