9504.76620,8.3426,0.0019,6.5036,0.0798,39.304,2100,52.6
9505.77836,8.3443,0.0020,6.4825,0.0727,39.424,2100,51.7
9506.76111,8.3513,0.0019,6.4833,0.0532,39.397,2100,51.5
9515.84526,8.3553,0.0020,6.4251,0.0505,39.651,2100,51.8
9520.79982,8.3479,0.0022,6.5727,0.0768,38.986,2100,47.8
9521.83149,8.3351,0.0027,6.5614,0.0698,39.099,1800,40.8
9528.73056,8.3472,0.0016,6.4964,0.0595,39.430,2100,61.4
9529.73908,8.3359,0.0015,6.3965,0.0611,40.033,2100,66.8
9530.74356,8.3309,0.0017,6.4914,0.0694,39.560,2100,57.6
9531.71638,8.3378,0.0016,6.3912,0.0595,40.061,2100,63.7
9543.61494,8.3315,0.0034,6.4788,0.0713,39.594,2100,33.3
9545.68951,8.3502,0.0027,6.4897,0.0612,39.545,2100,39.4
9546.72099,8.3539,0.0022,6.4835,0.0458,39.584,2100,47.8
9547.69656,8.3478,0.0016,6.5002,0.0518,39.420,2100,61.0
9548.80186,8.3506,0.0016,6.5131,0.0586,39.395,2100,62.6
9550.71766,8.3409,0.0039,6.5141,0.0607,39.461,1800,30.9
9560.66602,8.3452,0.0017,6.5592,0.0726,39.081,2100,59.0
9561.67646,8.3432,0.0029,6.5259,0.0777,39.188,2100,38.7
9563.68304,8.3437,0.0018,6.5071,0.0648,39.222,2100,57.8
9564.66694,8.3414,0.0021,6.5121,0.0508,39.162,2100,50.6
9577.74753,8.3495,0.0016,6.6025,0.0607,38.779,2100,62.9
9579.75033,8.3417,0.0019,6.5518,0.0774,39.066,2100,53.9
9581.72990,8.3445,0.0017,6.5317,0.0701,39.188,2100,59.1
9583.70601,8.3418,0.0019,6.5170,0.0536,39.369,2100,53.7
9584.59477,8.3422,0.0015,6.4280,0.0693,39.868,2100,67.8
9584.72285,8.3367,0.0017,6.5352,0.0527,39.275,2100,60.9
9585.58600,8.3453,0.0019,6.5261,0.0634,39.290,2100,54.7
9585.72824,8.3452,0.0018,6.5310,0.0657,39.298,2100,57.8
9586.72537,8.3349,0.0020,6.5147,0.0628,39.340,2100,52.4
9587.72124,8.3372,0.0020,6.5399,0.0621,39.176,1800,52.8
9588.56786,8.3388,0.0017,6.4888,0.0641,39.473,2100,59.8
9588.71681,8.3391,0.0020,6.5125,0.0550,39.362,1800,52.0
9589.71870,8.3407,0.0027,6.5096,0.0609,39.411,1808,41.6
9590.59269,8.3467,0.0025,6.5111,0.0596,39.275,2100,44.3
9591.58055,8.3421,0.0014,6.5012,0.0467,39.353,2100,71.9
9591.73732,8.3422,0.0030,6.5125,0.0577,39.195,2100,38.8
9592.59389,8.3501,0.0014,6.5164,0.0463,39.230,2100,69.1
9592.72732,8.3519,0.0021,6.5372,0.0396,38.925,2100,51.1
9606.67799,8.3471,0.0023,6.4959,0.0590,39.498,2100,46.8
9609.64815,8.3498,0.0015,6.5043,0.0614,39.329,2100,68.4
9610.65838,8.3519,0.0017,6.5121,0.0556,39.229,2100,62.5
9626.55046,8.3360,0.0019,6.5169,0.0653,39.220,2100,54.6
9627.55019,8.3415,0.0021,6.4967,0.0683,39.226,2100,49.5
9628.54583,8.3358,0.0017,6.4972,0.0659,39.329,2100,58.1
9629.56926,8.3376,0.0016,6.5055,0.0595,39.418,2100,59.9
