# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug 19 13:32:34 2025
#
# User preference: *
#
# CONSTRAINT:  where (pl_refname like '%Bonomo%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
WASP-3 b,WASP-3,0,3,1,Transit,2007,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,1.84683510000,0.00000040000,-0.00000040000,0,0.0318200000,0.0008000000,-0.0008500000,0,15.87194400,0.52682300,-0.52682300,0,1.41600000,0.04700000,-0.04700000,0,600.69870000,38.13960000,-38.13960000,0,1.89000000,0.12000000,-0.12000000,0,Mass,0.005800,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6400.00,100.00,-100.00,0,1.366000,0.044000,-0.044000,0,1.260000,0.100000,-0.100000,0,0.0000,0.2000,-0.2000,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h34m31.62s,278.6317411,+35d39m41.15s,35.6614312,231.16100000,1.64800000,-1.62500000,10.6320000,0.0070000,-0.0070000,9.3610000,0.0150000,-0.0150000,10.4525000,0.0002670,-0.0002670,2019-03-18,2017-06,2019-03-21
WASP-26 b,WASP-26,0,2,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.75659720000,0.00000190000,-0.00000190000,0,0.0399700000,0.0003500000,-0.0003600000,0,14.79588000,0.89672000,-0.89672000,0,1.32000000,0.08000000,-0.08000000,0,329.90754000,6.35660000,-6.67443000,0,1.03800000,0.02000000,-0.02100000,0,Mass,0.003900,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5950.00,100.00,-100.00,0,1.340000,0.060000,-0.060000,0,1.120000,0.030000,-0.030000,0,-0.0200,0.0900,-0.0900,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h18m24.73s,4.6030424,-15d16m02.66s,-15.2674044,252.75900000,4.76100000,-4.59100000,11.2970000,0.0120000,-0.0120000,9.6900000,0.0230000,-0.0230000,10.9935000,0.0004390,-0.0004390,2019-03-18,2017-06,2019-03-21
WASP-24 b,WASP-24,0,3,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.34122170000,0.00000080000,-0.00000080000,0,0.0360700000,0.0004400000,-0.0004500000,0,14.57170000,0.43715100,-0.42594200,0,1.30000000,0.03900000,-0.03800000,0,336.89980000,9.53490000,-9.21707000,0,1.06000000,0.03000000,-0.02900000,0,Mass,0.004600,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6080.00,100.00,-100.00,0,1.331000,0.032000,-0.032000,0,1.150000,0.050000,-0.040000,0,0.0700,0.1000,-0.1000,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h08m51.72s,227.2154975,+02d20m35.83s,2.3432860,322.11400000,4.49800000,-4.37800000,11.2190000,0.0170000,-0.0170000,10.1480000,0.0230000,-0.0230000,11.3945000,0.0004320,-0.0004320,2019-03-18,2017-06,2019-03-21
TrES-4 b,TrES-4,0,2,1,Transit,2007,TrES,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.55392771000,0.00000047000,-0.00000047000,0,0.0515900000,0.0005900000,-0.0006100000,0,20.60214200,0.90792900,-1.00881000,0,1.83800000,0.08100000,-0.09000000,0,158.27934000,10.48839000,-10.17056000,0,0.49800000,0.03300000,-0.03200000,0,Mass,0.015000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6295.00,65.00,-65.00,0,1.810000,0.080000,-0.080000,0,1.450000,0.050000,-0.050000,0,0.2800,0.0900,-0.0900,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h53m13.04s,268.3043361,+37d12m42.26s,37.2117397,515.98000000,7.02700000,-6.84300000,11.9320000,0.0230000,-0.0230000,10.3300000,0.0190000,-0.0190000,11.4731000,0.0003010,-0.0003010,2019-03-18,2017-06,2019-03-21
TrES-2 b,TrES-2,0,2,1,Transit,2006,TrES,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.47061337400,0.00000001900,-0.00000001900,0,0.0355700000,0.0007300000,-0.0007400000,0,13.71981600,0.45956900,-0.45956900,0,1.22400000,0.04100000,-0.04100000,0,385.20996000,16.20933000,-15.89150000,0,1.21200000,0.05100000,-0.05000000,0,Mass,0.002800,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5850.00,50.00,-50.00,0,1.003000,0.033000,-0.033000,0,0.983000,0.059000,-0.063000,0,-0.1500,0.1000,-0.1000,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h07m14.05s,286.8085258,+49d18m59.12s,49.3164211,215.32000000,1.05000000,-1.03900000,11.2540000,0.0110000,-0.0110000,9.8460000,0.0220000,-0.0220000,11.2819000,0.0004720,-0.0004720,2019-03-18,2017-06,2019-03-21
Qatar-2 b,Qatar-2,0,1,1,Transit,2011,Qatar,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,1.33711647000,0.00000026000,-0.00000026000,0,0.0215300000,0.0002000000,-0.0001900000,0,14.05608600,0.13450800,-0.13450800,0,1.25400000,0.01200000,-0.01200000,0,785.04010000,16.52716000,-16.52716000,0,2.47000000,0.05200000,-0.05200000,0,Mass,0.011000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,4645.00,50.00,-50.00,0,0.776000,0.007000,-0.007000,0,0.743000,0.020000,-0.020000,0,0.0200,0.0800,-0.0800,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h50m37.32s,207.6554928,-06d48m14.66s,-6.8040714,181.37400000,1.21800000,-1.20300000,13.4430000,0.1600000,-0.1600000,10.6190000,0.0210000,-0.0210000,13.0276000,0.0007210,-0.0007210,2019-03-18,2017-06,2019-03-21
Kepler-43 b,Kepler-43,0,1,1,Transit,2011,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.02409309000,0.00000020000,-0.00000020000,0,0.0443600000,0.0004600000,-0.0004700000,0,13.00244000,0.44836000,-0.33627000,0,1.16000000,0.04000000,-0.03000000,0,997.98620000,27.65121000,-27.96904000,0,3.14000000,0.08700000,-0.08800000,0,Mass,0.028000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6050.00,100.00,-100.00,0,1.380000,0.050000,-0.030000,0,1.270000,0.040000,-0.040000,0,0.4000,0.1000,-0.1000,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h00m57.80s,285.2408288,+46d40m05.67s,46.6682411,1005.84000000,14.19000000,-14.19000000,13.9860000,0.1490000,-0.1490000,12.5490000,0.0310000,-0.0310000,13.8894000,0.0002730,-0.0002730,2019-03-18,2017-06,2019-03-21
Kepler-423 b,Kepler-423,0,1,1,Transit,2014,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.68432850000,0.00000007000,-0.00000007000,0,0.0358200000,0.0005600000,-0.0005700000,0,13.36112800,0.58286800,-0.58286800,0,1.19200000,0.05200000,-0.05200000,0,192.60498000,20.02329000,-19.38763000,0,0.60600000,0.06300000,-0.06100000,0,Mass,0.079000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5560.00,80.00,-80.00,0,0.950000,0.040000,-0.040000,0,0.850000,0.040000,-0.040000,0,-0.1000,0.0500,-0.0500,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h31m25.37s,292.8557189,+46d23m28.28s,46.3911883,758.75300000,12.76000000,-12.76000000,14.4620000,0.1260000,-0.1260000,12.7790000,0.0310000,-0.0310000,14.2800000,0.0002950,-0.0002950,2019-03-18,2017-06,2019-03-21
HAT-P-33 b,HAT-P-33,0,2,1,Transit,2011,HATNet,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.47447400000,0.00000100000,-0.00000100000,0,0.0499500000,0.0004800000,-0.0004900000,0,18.89837400,0.50440500,-0.50440500,0,1.68600000,0.04500000,-0.04500000,0,209.76780000,44.49620000,-44.49620000,0,0.66000000,0.14000000,-0.14000000,0,Mass,0.220000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6446.00,88.00,-88.00,0,1.637000,0.034000,-0.034000,0,1.375000,0.040000,-0.040000,0,0.0500,0.0800,-0.0800,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h32m44.22s,113.1842383,+33d50m06.08s,33.8350214,396.11000000,7.64700000,-7.36800000,11.0320000,0.0140000,-0.0140000,10.0040000,0.0180000,-0.0180000,11.0238000,0.0009340,-0.0009340,2019-03-18,2017-06,2019-03-21
HAT-P-32 b,HAT-P-32,0,2,1,Transit,2011,HATNet,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.15000825000,0.00000012000,-0.00000012000,0,0.0342700000,0.0004000000,-0.0004200000,0,20.05290100,0.28022500,-0.28022500,0,1.78900000,0.02500000,-0.02500000,0,238.37250000,41.31790000,-41.31790000,0,0.75000000,0.13000000,-0.13000000,0,Mass,0.044000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6207.00,88.00,-88.00,0,1.219000,0.016000,-0.016000,0,1.160000,0.041000,-0.041000,0,-0.0400,0.0800,-0.0800,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h04m10.26s,31.0427614,+46d41m16.26s,46.6878512,289.20500000,5.35500000,-5.16700000,11.4390000,0.0150000,-0.0150000,9.9900000,0.0220000,-0.0220000,11.1335000,0.0004790,-0.0004790,2019-07-08,2017-06,2019-03-21
HAT-P-31 b,HAT-P-31,0,1,1,Transit,2011,HATNet,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,5.00542500000,0.00009200000,-0.00009200000,0,0.0610000000,0.0013000000,-0.0011000000,0,11.99363000,2.69016000,-1.79344000,0,1.07000000,0.24000000,-0.16000000,0,682.38101000,28.60470000,-24.79074000,0,2.14700000,0.09000000,-0.07800000,0,Mass,0.261700,0.009300,-0.009500,0,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6070.00,100.00,-100.00,0,1.360000,0.270000,-0.180000,0,1.218000,0.089000,-0.063000,0,0.1500,0.0800,-0.0800,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h06m09.04s,271.5376722,+26d25m35.78s,26.4266061,344.05000000,2.91300000,-2.86500000,11.6670000,0.0150000,-0.0150000,10.0830000,0.0210000,-0.0210000,11.4501000,0.0003770,-0.0003770,2019-03-18,2017-06,2019-03-21
HAT-P-30 b,HAT-P-30,0,2,1,Transit,2011,HATNet,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.81059500000,0.00000500000,-0.00000500000,0,0.0419000000,0.0004600000,-0.0004600000,0,15.02006000,0.72858500,-0.72858500,0,1.34000000,0.06500000,-0.06500000,0,237.10118000,6.35660000,-6.67443000,0,0.74600000,0.02000000,-0.02100000,0,Mass,0.016000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6304.00,88.00,-88.00,0,1.215000,0.051000,-0.051000,0,1.242000,0.041000,-0.041000,0,0.1300,0.0800,-0.0800,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h15m47.96s,123.9498431,+05d50m12.72s,5.8368669,213.98500000,2.21700000,-2.17300000,10.3520000,0.0070000,-0.0070000,9.1510000,0.0230000,-0.0230000,10.2998000,0.0003930,-0.0003930,2019-03-18,2017-06,2019-03-21
HAT-P-29 b,HAT-P-29,0,2,1,Transit,2011,HATNet,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,5.72339000000,0.00000100000,-0.00000100000,0,0.0666900000,0.0008400000,-0.0008600000,0,12.40836300,1.56926000,-0.91913800,0,1.10700000,0.14000000,-0.08200000,0,214.85308000,11.12405000,-10.80622000,0,0.67600000,0.03500000,-0.03400000,0,Mass,0.104000,0.021000,-0.018000,0,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6087.00,88.00,-88.00,0,1.224000,0.130000,-0.075000,0,1.207000,0.046000,-0.046000,0,0.2100,0.0800,-0.0800,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h12m31.46s,33.1310921,+51d46m43.59s,51.7787754,313.57600000,4.43000000,-4.31000000,11.8250000,0.0210000,-0.0210000,10.2970000,0.0200000,-0.0200000,11.7336000,0.0003280,-0.0003280,2019-03-18,2017-06,2019-03-21
HAT-P-24 b,HAT-P-24,0,2,1,Transit,2010,HATNet,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.35524790000,0.00000620000,-0.00000620000,0,0.0465100000,0.0005500000,-0.0005600000,0,13.92157800,0.75100300,-0.75100300,0,1.24200000,0.06700000,-0.06700000,0,229.79109000,9.85273000,-9.53490000,0,0.72300000,0.03100000,-0.03000000,0,Mass,0.038000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,6373.00,80.00,-80.00,0,1.317000,0.068000,-0.068000,0,1.191000,0.042000,-0.042000,0,-0.1600,0.0800,-0.0800,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h15m18.03s,108.8251171,+14d15m45.38s,14.2626064,415.34400000,6.63600000,-6.43500000,11.7620000,0.0220000,-0.0220000,10.5430000,0.0200000,-0.0200000,11.6396000,0.0004760,-0.0004760,2019-03-18,2017-06,2019-03-21
HAT-P-22 b,HAT-P-22,0,2,1,Transit,2010,HATNet,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.21222000000,0.00000900000,-0.00000900000,0,0.0414200000,0.0005300000,-0.0005400000,0,12.10572000,0.65012200,-0.65012200,0,1.08000000,0.05800000,-0.05800000,0,690.32676000,17.48065000,-17.79848000,0,2.17200000,0.05500000,-0.05600000,0,Mass,0.002000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5302.00,80.00,-80.00,0,1.040000,0.044000,-0.044000,0,0.916000,0.035000,-0.035000,0,0.2400,0.0800,-0.0800,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h22m43.55s,155.6814593,+50d07m43.36s,50.1287115,81.76470000,0.25050000,-0.24890000,9.7630000,0.0040000,-0.0040000,7.8370000,0.0210000,-0.0210000,9.5193600,0.0002340,-0.0002340,2019-03-18,2017-06,2019-03-21
HAT-P-21 b,HAT-P-21,0,1,1,Transit,2010,HATNet,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,4.12448100000,0.00000700000,-0.00000700000,0,0.0495000000,0.0007200000,-0.0007500000,0,11.47801600,1.03122800,-1.03122800,0,1.02400000,0.09200000,-0.09200000,0,1261.78510000,41.31790000,-41.31790000,0,3.97000000,0.13000000,-0.13000000,0,Mass,0.217000,0.010000,-0.010000,0,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5588.00,80.00,-80.00,0,1.105000,0.083000,-0.083000,0,0.947000,0.042000,-0.042000,0,0.0100,0.0800,-0.0800,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h25m05.98s,171.2749348,+41d01m40.87s,41.0280207,277.27800000,3.21500000,-3.14400000,11.4590000,0.0250000,-0.0250000,10.1110000,0.0180000,-0.0180000,11.5583000,0.0012030,-0.0012030,2019-03-18,2017-06,2019-03-21
