# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Fri Jan 10 13:39:57 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1
# CONSTRAINT:  and pl_controv_flag = 0)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
Kepler-68 c,Kepler-68,1,2,4,Transit,2013,Kepler,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,9.60502700,0.00001300,-0.00001300,0,0.090080,0.000630,-0.000630,0,0.979,0.019,-0.019,0,0.087,0.002,-0.002,0,1.30000,,,1,0.00409,,,1,Mass,0.099000,,,1,204.00,12.00,-12.00,0,1052,14,-14,0,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5847.00,75.00,-75.00,0,1.26,0.01,-0.01,0,1.06,0.02,-0.02,0,0.110,0.060,-0.060,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m07.75s,291.0323102,+49d02m24.77s,49.0402129,144.1660000,0.4360000,-0.4340000,10.0770000,0.0040000,-0.0040000,8.5880000,0.0220000,-0.0220000,9.9335500,0.0003130,-0.0003130,2023-04-17,2023-04,2023-04-17
Kepler-68 d,Kepler-68,1,2,4,Radial Velocity,2013,W. M. Keck Observatory,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,632.62000000,1.03000000,-1.03000000,0,1.469000,0.010000,-0.010000,0,,,,,,,,,238.05348,5.40308,-5.40308,0,0.74900,0.01700,-0.01700,0,Msini,0.102000,0.016000,-0.016000,0,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5847.00,75.00,-75.00,0,1.26,0.01,-0.01,0,1.06,0.02,-0.02,0,0.110,0.060,-0.060,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m07.75s,291.0323102,+49d02m24.77s,49.0402129,144.1660000,0.4360000,-0.4340000,10.0770000,0.0040000,-0.0040000,8.5880000,0.0220000,-0.0220000,9.9335500,0.0003130,-0.0003130,2023-04-17,2023-04,2023-04-17
Kepler-68 e,Kepler-68,1,2,4,Radial Velocity,2023,Roque de los Muchachos Observatory,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,3455.00000000,348.00000000,-169.00000000,0,4.600000,0.320000,-0.160000,0,,,,,,,,,86.44933,10.17051,-10.17051,0,0.27200,0.03200,-0.03200,0,Msini,0.330000,0.110000,-0.110000,0,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230405773B/abstract target=ref>Bonomo et al. 2023</a>,,5847.00,75.00,-75.00,0,1.26,0.01,-0.01,0,1.06,0.02,-0.02,0,0.110,0.060,-0.060,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h24m07.75s,291.0323102,+49d02m24.77s,49.0402129,144.1660000,0.4360000,-0.4340000,10.0770000,0.0040000,-0.0040000,8.5880000,0.0220000,-0.0220000,9.9335500,0.0003130,-0.0003130,2023-04-17,2023-04,2023-04-17
Kepler-65 b,Kepler-65,1,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=CHAPLIN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...766..101C/abstract target=ref> Chaplin et al. 2013 </a>,2.15491000,0.00000500,-0.00000500,0,0.035000,0.002000,-0.001000,0,1.420,0.030,-0.030,0,0.127,0.003,-0.003,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=CHAPLIN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...766..101C/abstract target=ref> Chaplin et al. 2013 </a>,,6211.00,66.00,-66.00,0,1.41,0.03,-0.03,0,1.25,0.06,-0.06,0,0.170,0.060,-0.060,0,[Fe/H],4.23,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m45.29s,288.6887221,+41d09m03.99s,41.1511076,303.7280000,2.7080000,-2.6610000,10.9220000,0.0080000,-0.0080000,9.8060000,0.0170000,-0.0170000,10.9656000,0.0003860,-0.0003860,2014-05-14,2013-04,2014-05-14
Kepler-65 c,Kepler-65,1,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=CHAPLIN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...766..101C/abstract target=ref> Chaplin et al. 2013 </a>,5.85994400,0.00000300,-0.00000300,0,0.068000,0.004000,-0.002000,0,2.580,0.060,-0.060,0,0.230,0.005,-0.005,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=CHAPLIN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...766..101C/abstract target=ref> Chaplin et al. 2013 </a>,,6211.00,66.00,-66.00,0,1.41,0.03,-0.03,0,1.25,0.06,-0.06,0,0.170,0.060,-0.060,0,[Fe/H],4.23,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m45.29s,288.6887221,+41d09m03.99s,41.1511076,303.7280000,2.7080000,-2.6610000,10.9220000,0.0080000,-0.0080000,9.8060000,0.0170000,-0.0170000,10.9656000,0.0003860,-0.0003860,2014-05-14,2013-04,2014-05-14
Kepler-65 d,Kepler-65,1,1,4,Transit,2012,Kepler,Published Confirmed,0,<a refstr=CHAPLIN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...766..101C/abstract target=ref> Chaplin et al. 2013 </a>,8.13123000,0.00002000,-0.00002000,0,0.084000,0.006000,-0.002000,0,1.520,0.040,-0.040,0,0.136,0.004,-0.004,0,,,,,,,,,,,,,,,,,,,,,,1,<a refstr=CHAPLIN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...766..101C/abstract target=ref> Chaplin et al. 2013 </a>,,6211.00,66.00,-66.00,0,1.41,0.03,-0.03,0,1.25,0.06,-0.06,0,0.170,0.060,-0.060,0,[Fe/H],4.23,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m45.29s,288.6887221,+41d09m03.99s,41.1511076,303.7280000,2.7080000,-2.6610000,10.9220000,0.0080000,-0.0080000,9.8060000,0.0170000,-0.0170000,10.9656000,0.0003860,-0.0003860,2014-05-14,2013-04,2014-05-14
Kepler-65 e,Kepler-65,1,1,4,Radial Velocity,2019,W. M. Keck Observatory,Published Confirmed,0,<a refstr=MILLS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..145M/abstract target=ref>Mills et al. 2019</a>,258.80000000,1.50000000,-1.30000000,0,,,,,,,,,,,,,260.00000,200.00000,-50.00000,0,0.82000,0.63000,-0.16000,0,Mass,0.283000,0.064000,-0.071000,0,,,,,,,,,0,<a refstr=MILLS_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..145M/abstract target=ref>Mills et al. 2019</a>,,,,,,1.44,0.03,-0.03,0,1.25,0.02,-0.02,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h14m45.29s,288.6887221,+41d09m03.99s,41.1511076,303.7280000,2.7080000,-2.6610000,10.9220000,0.0080000,-0.0080000,9.8060000,0.0170000,-0.0170000,10.9656000,0.0003860,-0.0003860,2019-06-07,2019-04,2019-06-13
Kepler-56 b,Kepler-56,1,1,3,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HUBER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...342..331H/abstract target=ref> Huber et al. 2013 </a>,10.50160000,0.00110000,-0.00100000,0,0.102800,0.003700,-0.003700,0,6.510,0.290,-0.280,0,0.581,0.026,-0.025,0,22.10000,3.90000,-3.60000,0,0.07000,0.01200,-0.01100,0,Mass,,,,,,,,,,,,,1,<a refstr=HUBER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...342..331H/abstract target=ref> Huber et al. 2013 </a>,,4840.00,97.00,-97.00,0,4.23,0.15,-0.15,0,1.32,0.13,-0.13,0,0.200,0.160,-0.160,0,[Fe/H],3.31,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m01.99s,293.7583002,+41d52m18.51s,41.8718070,912.9940000,23.5465000,-23.5465000,12.5980000,0.0460000,-0.0460000,10.2270000,0.0180000,-0.0180000,12.4298000,0.0001690,-0.0001690,2014-05-14,2013-10,2014-05-14
Kepler-56 c,Kepler-56,1,1,3,Transit,2012,Kepler,Published Confirmed,0,<a refstr=HUBER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...342..331H/abstract target=ref> Huber et al. 2013 </a>,21.40239000,0.00059000,-0.00062000,0,0.165200,0.005900,-0.005900,0,9.800,0.460,-0.460,0,0.874,0.041,-0.041,0,181.00000,21.00000,-19.00000,0,0.57000,0.06600,-0.06000,0,Mass,,,,,,,,,,,,,1,<a refstr=HUBER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013Sci...342..331H/abstract target=ref> Huber et al. 2013 </a>,,4840.00,97.00,-97.00,0,4.23,0.15,-0.15,0,1.32,0.13,-0.13,0,0.200,0.160,-0.160,0,[Fe/H],3.31,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m01.99s,293.7583002,+41d52m18.51s,41.8718070,912.9940000,23.5465000,-23.5465000,12.5980000,0.0460000,-0.0460000,10.2270000,0.0180000,-0.0180000,12.4298000,0.0001690,-0.0001690,2014-05-14,2013-10,2014-05-14
Kepler-56 d,Kepler-56,1,1,3,Radial Velocity,2016,Multiple Observatories,Published Confirmed,0,<a refstr=OTOR_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..165O/abstract target=ref>Otor et al. 2016</a>,1002.00000000,5.00000000,-5.00000000,0,2.160000,0.080000,-0.080000,0,,,,,,,,,1784.00000,120.00000,-120.00000,0,5.61000,0.38000,-0.38000,0,Msini,0.200000,0.010000,-0.010000,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,,4819.44,74.95,-74.95,0,4.22,,,0,,,,,0.363,0.006,-0.006,0,[M/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m01.99s,293.7583002,+41d52m18.51s,41.8718070,912.9940000,23.5465000,-23.5465000,12.5980000,0.0460000,-0.0460000,10.2270000,0.0180000,-0.0180000,12.4298000,0.0001690,-0.0001690,2016-10-12,2016-12,2016-10-13
Kepler-539 b,Kepler-539,1,1,2,Transit,2016,Kepler,Published Confirmed,0,<a refstr=MANCINI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...590A.112M/abstract target=ref>Mancini et al. 2016</a>,125.63243000,0.00071000,-0.00071000,0,0.498800,0.006700,-0.006700,0,8.373,0.191,-0.191,0,0.747,0.017,-0.017,0,308.29510,92.17070,-92.17070,0,0.97000,0.29000,-0.29000,0,Mass,0.390000,,,1,,,,,388,6,-6,0,1,<a refstr=MANCINI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...590A.112M/abstract target=ref>Mancini et al. 2016</a>,G2 V,5820.00,80.00,-80.00,0,0.95,0.02,-0.02,0,1.05,0.04,-0.04,0,-0.010,0.070,-0.070,0,[Fe/H],4.50,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h56m29.39s,299.1224639,+41d52m00.46s,41.8667953,307.3180000,3.5700000,-3.4890000,12.4440000,0.0570000,-0.0570000,10.9150000,0.0180000,-0.0180000,12.3790000,0.0004020,-0.0004020,2016-05-06,2016-05,2016-05-10
Kepler-539 c,Kepler-539,1,1,2,Transit Timing Variations,2016,Kepler,Published Confirmed,0,<a refstr=MANCINI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...590A.112M/abstract target=ref>Mancini et al. 2016</a>,1000.00000000,,,-1,2.420000,0.500000,-0.510000,0,,,,,,,,,762.79200,381.39600,-381.39600,0,2.40000,1.20000,-1.20000,0,Mass,0.500000,0.100000,-0.100000,0,,,,,253,27,-27,0,0,<a refstr=MANCINI_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016A&A...590A.112M/abstract target=ref>Mancini et al. 2016</a>,G2 V,5820.00,80.00,-80.00,0,0.95,0.02,-0.02,0,1.05,0.04,-0.04,0,-0.010,0.070,-0.070,0,[Fe/H],4.50,0.01,-0.01,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h56m29.39s,299.1224639,+41d52m00.46s,41.8667953,307.3180000,3.5700000,-3.4890000,12.4440000,0.0570000,-0.0570000,10.9150000,0.0180000,-0.0180000,12.3790000,0.0004020,-0.0004020,2016-05-06,2016-05,2016-05-10
Kepler-48 b,Kepler-48,1,1,5,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,4.77800000,,,0,,,,,1.880,0.100,-0.100,0,0.168,0.009,-0.009,0,3.94000,2.10000,-2.10000,0,0.01240,0.00661,-0.00661,0,Mass,,,,,,,,,,,,,1,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,,5194.00,73.00,-73.00,0,0.89,0.05,-0.05,0,0.88,0.06,-0.06,0,0.170,0.070,-0.070,0,[Fe/H],4.49,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h56m33.43s,299.1393094,+40d56m56.18s,40.9489390,306.7380000,1.8250000,-1.8040000,13.1740000,0.1030000,-0.1030000,11.2210000,0.0230000,-0.0230000,13.0772000,0.0002630,-0.0002630,2016-10-26,2014-02,2016-10-27
Kepler-48 c,Kepler-48,1,1,5,Transit,2012,Kepler,Published Confirmed,0,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,9.67395000,,,0,,,,,2.710,0.140,-0.140,0,0.242,0.012,-0.012,0,14.61000,2.30000,-2.30000,0,0.04597,0.00724,-0.00724,0,Mass,,,,,,,,,,,,,1,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,,5194.00,73.00,-73.00,0,0.89,0.05,-0.05,0,0.88,0.06,-0.06,0,0.170,0.070,-0.070,0,[Fe/H],4.49,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h56m33.43s,299.1393094,+40d56m56.18s,40.9489390,306.7380000,1.8250000,-1.8040000,13.1740000,0.1030000,-0.1030000,11.2210000,0.0230000,-0.0230000,13.0772000,0.0002630,-0.0002630,2016-10-26,2014-02,2016-10-27
Kepler-48 d,Kepler-48,1,1,5,Transit,2014,Kepler,Published Confirmed,0,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,42.89610000,,,0,,,,,2.040,0.110,-0.110,0,0.182,0.010,-0.010,0,7.93000,4.60000,-4.60000,0,0.02500,0.01450,-0.01450,0,Mass,,,,,,,,,,,,,0,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,,5194.00,73.00,-73.00,0,0.89,0.05,-0.05,0,0.88,0.06,-0.06,0,0.170,0.070,-0.070,0,[Fe/H],4.49,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h56m33.43s,299.1393094,+40d56m56.18s,40.9489390,306.7380000,1.8250000,-1.8040000,13.1740000,0.1030000,-0.1030000,11.2210000,0.0230000,-0.0230000,13.0772000,0.0002630,-0.0002630,2014-05-14,2014-02,2014-05-14
Kepler-48 e,Kepler-48,1,1,5,Radial Velocity,2014,W. M. Keck Observatory,Published Confirmed,0,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,982.00000000,8.00000000,-8.00000000,0,,,,,,,,,,,,,657.00000,25.00000,-25.00000,0,2.06700,0.07900,-0.07900,0,Mass,,,,,,,,,,,,,0,<a refstr=MARCY_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJS..210...20M/abstract target=ref> Marcy et al. 2014 </a>,,5194.00,73.00,-73.00,0,0.89,0.05,-0.05,0,0.88,0.06,-0.06,0,0.170,0.070,-0.070,0,[Fe/H],4.49,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h56m33.43s,299.1393094,+40d56m56.18s,40.9489390,306.7380000,1.8250000,-1.8040000,13.1740000,0.1030000,-0.1030000,11.2210000,0.0230000,-0.0230000,13.0772000,0.0002630,-0.0002630,2014-05-14,2014-02,2014-05-14
Kepler-48 f,Kepler-48,1,1,5,Radial Velocity,2023,W. M. Keck Observatory,Published Confirmed,0,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,5219.68185400,373.57649300,-373.57649300,0,5.719188,,,0,,,,,,,,,298.58100,92.71233,-92.71233,0,0.93944,0.29171,-0.29171,0,Msini,0.015283,0.135060,-0.135060,0,,,,,,,,,0,<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>,,,,,,,,,,0.92,0.02,-0.02,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h56m33.43s,299.1393094,+40d56m56.18s,40.9489390,306.7380000,1.8250000,-1.8040000,13.1740000,0.1030000,-0.1030000,11.2210000,0.0230000,-0.0230000,13.0772000,0.0002630,-0.0002630,2024-02-16,2024-01,2024-02-16
