# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Aug 20 09:11:33 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
16 Cyg B b,16 Cyg B,0,3,1,Radial Velocity,1996,Multiple Observatories,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,799.45000000000,0.15000000000,-0.15000000000,0,1.6760000000,0.0250000000,-0.0250000000,0,,,,,,,,,556.83536906,17.16273398,-16.84490557,0,1.75200000,0.05400000,-0.05300000,0,Msini,0.683200,0.003100,-0.003100,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5711.97,93.25,-93.25,0,1.159464,0.027195,-0.027195,0,0.982996,0.044563,-0.044563,0,0.0739,0.0612,-0.0612,0,[Fe/H],4.300386,0.030681,-0.030681,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h41m51.75s,295.4656422,+50d31m00.57s,50.5168243,21.13970000,0.01100000,-0.01110000,6.2150000,0.0160000,-0.0160000,4.6510000,0.0160000,-0.0160000,6.0642800,0.0006029,-0.0006029,2021-09-20,2021-07,2021-09-20
HD 187085 b,HD 187085,0,1,1,Radial Velocity,2006,Anglo-Australian Telescope,Published Confirmed,0,<a refstr=JONES_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006MNRAS.369..249J/abstract target=ref> Jones et al. 2006 </a>,986.00000000000,,,0,2.0500000000,,,0,,,,,,,,,238.36000000,,,0,0.75000000,,,0,Msini,0.470000,,,0,,,,,,,,,0,<a refstr=JONES_ET_AL__2006 href=https://ui.adsabs.harvard.edu/abs/2006MNRAS.369..249J/abstract target=ref> Jones et al. 2006 </a>,G0 V,6075.00,30.00,-30.00,0,,,,,1.220000,0.100000,-0.060000,0,0.0500,0.0300,-0.0300,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h49m33.98s,297.3915731,-37d46m51.57s,-37.7809929,45.89930000,0.09380000,-0.09350000,7.2200000,0.0300000,-0.0300000,5.8760000,0.0240000,-0.0240000,7.0750800,0.0002460,-0.0002460,2019-06-24,2006-06,2014-07-23
psi1 Dra B b,psi1 Dra B,1,3,1,Radial Velocity,2015,McDonald Observatory,Published Confirmed,0,<a refstr=ENDL_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...818...34E/abstract target=ref>Endl et al. 2016</a>,3117.00000000000,42.00000000000,-42.00000000000,0,4.4300000000,0.0400000000,-0.0400000000,0,,,,,,,,,486.27990000,31.78300000,-31.78300000,0,1.53000000,0.10000000,-0.10000000,0,Msini,0.400000,0.050000,-0.050000,0,,,,,,,,,0,<a refstr=ENDL_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...818...34E/abstract target=ref>Endl et al. 2016</a>,G0 V,6212.00,75.00,-75.00,0,,,,,1.190000,0.070000,-0.070000,0,0.0100,0.0600,-0.0600,0,[Fe/H],4.200000,0.120000,-0.120000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h41m58.22s,265.4925754,+72d09m20.56s,72.1557114,22.71880000,0.02580000,-0.02580000,5.8080000,0.0150000,-0.0150000,4.5270000,0.0230000,-0.0230000,5.6476600,0.0012207,-0.0012207,2015-12-16,2016-02,2015-12-17
BD-14 3065 b,BD-14 3065 A,1,3,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=_SCARON_UBJAK_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240312311S/abstract target=ref>&Scaron;ubjak et al. 2024</a>,4.28897310000,0.00000520000,-0.00000520000,0,0.0656000000,0.0026000000,-0.0026000000,0,21.59000000,1.05000000,-1.05000000,0,1.92600000,0.09400000,-0.09400000,0,3932.00000000,290.00000000,-280.00000000,0,12.37000000,0.92000000,-0.87000000,0,Mass,0.066000,0.009800,-0.011000,0,,,,,2001.00,31.00,-31.00,0,0,<a refstr=_SCARON_UBJAK_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024arXiv240312311S/abstract target=ref>&Scaron;ubjak et al. 2024</a>,,6935.00,90.00,-90.00,0,2.350000,0.080000,-0.080000,0,1.410000,0.050000,-0.050000,0,-0.3400,0.0500,-0.0500,0,[Fe/H],3.850000,0.030000,-0.030000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h14m40.72s,153.6696689,-15d38m34.21s,-15.6428372,589.42300000,16.59900000,-15.72900000,11.1000000,0.0130000,-0.0130000,9.9320000,0.0260000,-0.0260000,10.9100000,0.0016170,-0.0016170,2024-06-25,2024-03,2024-06-25
WASP-180 A b,WASP-180 A,1,2,1,Transit,2019,SuperWASP,Published Confirmed,0,<a refstr=TEMPLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.2467T/abstract target=ref>Temple et al. 2019</a>,3.40926400000,0.00000100000,-0.00000100000,0,0.0480000000,0.0010000000,-0.0010000000,0,13.89916000,0.44836000,-0.44836000,0,1.24000000,0.04000000,-0.04000000,0,286.04700000,31.78300000,-31.78300000,0,0.90000000,0.10000000,-0.10000000,0,Mass,0.000000,,,0,,,,,1540.00,40.00,-40.00,0,0,<a refstr=TEMPLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.2467T/abstract target=ref>Temple et al. 2019</a>,F7 V,6600.00,200.00,-200.00,0,1.190000,0.060000,-0.060000,0,1.300000,0.100000,-0.100000,0,0.1000,0.2000,-0.2000,0,[Fe/H],4.420000,0.010000,-0.010000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h13m34.14s,123.3922465,-01d58m58.03s,-1.9827874,253.98500000,3.40400000,-3.31600000,10.6550000,0.0090000,-0.0090000,9.8120000,0.0520000,-0.0520000,10.9134000,0.0006510,-0.0006510,2019-09-20,2019-12,2019-09-26
WASP-70 A b,WASP-70 A,0,2,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022ApJS..258...40K/abstract target=ref>Kokori et al. 2022</a>,3.71301690000,0.00000120000,-0.00000120000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,G4,5763.00,79.00,-79.00,0,1.215000,0.064000,-0.089000,0,1.106000,0.042000,-0.042000,0,-0.0060,0.0630,-0.0630,0,[Fe/H],4.314000,0.052000,-0.036000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h01m54.53s,315.4771912,-13d26m00.18s,-13.4333821,222.35500000,2.88800000,-2.81600000,10.7860000,0.0130000,-0.0130000,9.5800000,0.0300000,-0.0300000,11.0323000,0.0005580,-0.0005580,2022-01-24,2022-02,2022-01-24
WASP-70 A b,WASP-70 A,1,2,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,3.71302030000,0.00000470000,-0.00000470000,0,0.0485300000,0.0006200000,-0.0006200000,0,13.04700000,0.81800000,-1.14300000,0,1.16400000,0.07300000,-0.10200000,0,187.51200000,6.99200000,-6.99200000,0,0.59000000,0.02200000,-0.02200000,0,Mass,0.000000,,,0,,,,,1387.00,40.00,-40.00,0,0,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,G4,5763.00,79.00,-79.00,0,1.215000,0.064000,-0.089000,0,1.106000,0.042000,-0.042000,0,-0.0060,0.0630,-0.0630,0,[Fe/H],4.314000,0.052000,-0.036000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h01m54.53s,315.4771912,-13d26m00.18s,-13.4333821,222.35500000,2.88800000,-2.81600000,10.7860000,0.0130000,-0.0130000,9.5800000,0.0300000,-0.0300000,11.0323000,0.0005580,-0.0005580,2014-10-15,2014-12,2014-10-15
WASP-70 A b,WASP-70 A,0,2,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,3.71302030000,0.00000470000,-0.00000470000,0,0.0485500000,0.0006100000,-0.0006300000,0,13.04727600,0.81825700,-1.12090000,0,1.16400000,0.07300000,-0.10000000,0,189.74451000,8.26358000,-8.26358000,0,0.59700000,0.02600000,-0.02600000,0,Mass,0.053000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5700.00,80.00,-80.00,0,1.215000,0.064000,-0.089000,0,1.106000,0.042000,-0.042000,0,-0.0100,0.0600,-0.0600,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h01m54.53s,315.4771912,-13d26m00.18s,-13.4333821,222.35500000,2.88800000,-2.81600000,10.7860000,0.0130000,-0.0130000,9.5800000,0.0300000,-0.0300000,11.0323000,0.0005580,-0.0005580,2019-03-18,2017-06,2019-03-21
WASP-70 A b,WASP-70 A,0,2,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,3.71301695000,0.00000090000,-0.00000090000,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=ANDERSON_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.445.1114A/abstract target=ref>Anderson et al. 2014</a>,G4,5763.00,79.00,-79.00,0,1.215000,0.064000,-0.089000,0,1.106000,0.042000,-0.042000,0,-0.0060,0.0630,-0.0630,0,[Fe/H],4.314000,0.052000,-0.036000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h01m54.53s,315.4771912,-13d26m00.18s,-13.4333821,222.35500000,2.88800000,-2.81600000,10.7860000,0.0130000,-0.0130000,9.5800000,0.0300000,-0.0300000,11.0323000,0.0005580,-0.0005580,2024-03-04,2023-03,2024-03-04
HD 93963 A b,HD 93963 A,0,2,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,1.03761090000,0.00000820000,-0.00000820000,0,,,,,1.53671000,0.12005700,-0.12005700,0,0.13709632,0.01071079,-0.01071079,0,,,,,,,,,,,,,,2287.7100,,,0,1926.00,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5922.00,120.40,-120.40,0,1.050000,0.050000,-0.050000,0,,,,,,,,,,4.430000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h51m06.41s,162.7766969,+25d38m27.83s,25.6410650,82.34320000,0.39320000,-0.38960000,9.1820000,0.0030000,-0.0030000,7.7760000,0.0240000,-0.0240000,9.0337600,0.0004730,-0.0004730,2022-08-09,2017-07,2022-08-09
HD 93963 A b,HD 93963 A,0,2,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220713920S/abstract target=ref>Serrano et al. 2022</a>,1.03913530000,0.00000490000,-0.00000490000,0,0.0208500000,0.0003700000,-0.0003700000,0,1.35000000,0.04200000,-0.04200000,0,0.12043914,0.00374700,-0.00374700,0,7.80000000,3.20000000,-3.20000000,0,0.02454154,0.01006833,-0.01006833,0,Mass,,,,,2898.0000,157.0000,-147.0000,0,2042.00,27.00,-27.00,0,0,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220713920S/abstract target=ref>Serrano et al. 2022</a>,G0 V,5987.00,64.00,-64.00,0,1.043000,0.009000,-0.009000,0,1.109000,0.043000,-0.043000,0,0.1000,0.0400,-0.0400,0,[Fe/H],4.490000,0.110000,-0.110000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h51m06.41s,162.7766969,+25d38m27.83s,25.6410650,82.34320000,0.39320000,-0.38960000,9.1820000,0.0030000,-0.0030000,7.7760000,0.0240000,-0.0240000,9.0337600,0.0004730,-0.0004730,2022-08-01,2022-07,2022-08-01
HD 93963 A b,HD 93963 A,1,2,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,1.03761090000,0.00000850000,-0.00000850000,0,0.0206100000,0.0004000000,-0.0004000000,0,1.46954368,0.07347231,-0.06596084,0,0.13110413,0.00655477,-0.00588464,0,2.80000000,2.30000000,-2.30000000,0,0.00880979,0.00723661,-0.00723661,0,Mass,0.000000,,,0,,,,,1842.23,26.83,-28.41,0,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5908.00,66.00,-72.00,0,1.031100,0.017600,-0.016900,0,1.084400,0.025200,-0.031400,0,0.1100,0.0570,-0.0580,0,[Fe/H],4.445000,0.015000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h51m06.41s,162.7766969,+25d38m27.83s,25.6410650,82.34320000,0.39320000,-0.38960000,9.1820000,0.0030000,-0.0030000,7.7760000,0.0240000,-0.0240000,9.0337600,0.0004730,-0.0004730,2024-07-22,2024-06,2024-07-22
HD 93963 A b,HD 93963 A,0,2,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRINKMAN_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..109B/abstract target=ref>Brinkman et al. 2025</a>,1.03761100000,0.00000900000,-0.00000900000,0,,,,,1.49000000,0.04000000,-0.04000000,0,0.13292913,0.00356857,-0.00356857,0,4.31000000,1.66000000,-1.66000000,0,0.01356078,0.00522294,-0.00522294,0,Mass,,,,,,,,,,,,,0,<a refstr=BRINKMAN_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..109B/abstract target=ref>Brinkman et al. 2025</a>,,5987.00,64.00,-64.00,0,1.030000,0.010000,-0.010000,0,1.090000,0.020000,-0.020000,0,0.1000,0.0400,-0.0400,0,[Fe/H],4.500000,0.100000,-0.100000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h51m06.41s,162.7766969,+25d38m27.83s,25.6410650,82.34320000,0.39320000,-0.38960000,9.1820000,0.0030000,-0.0030000,7.7760000,0.0240000,-0.0240000,9.0337600,0.0004730,-0.0004730,2025-08-07,2025-08,2025-08-07
HD 93963 A c,HD 93963 A,0,2,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220713920S/abstract target=ref>Serrano et al. 2022</a>,3.64513980000,0.00001060000,-0.00001420000,0,0.0481300000,0.0008500000,-0.0008500000,0,3.22800000,0.05900000,-0.05900000,0,0.28798337,0.00526364,-0.00526364,0,19.20000000,4.10000000,-4.10000000,0,0.06040996,0.01290004,-0.01290004,0,Mass,,,,,543.8000,29.4000,-27.6000,0,1344.00,18.00,-18.00,0,0,<a refstr=SERRANO_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220713920S/abstract target=ref>Serrano et al. 2022</a>,G0 V,5987.00,64.00,-64.00,0,1.043000,0.009000,-0.009000,0,1.109000,0.043000,-0.043000,0,0.1000,0.0400,-0.0400,0,[Fe/H],4.490000,0.110000,-0.110000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h51m06.41s,162.7766969,+25d38m27.83s,25.6410650,82.34320000,0.39320000,-0.38960000,9.1820000,0.0030000,-0.0030000,7.7760000,0.0240000,-0.0240000,9.0337600,0.0004730,-0.0004730,2022-08-01,2022-07,2022-08-01
HD 93963 A c,HD 93963 A,1,2,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,3.64513890000,0.00000440000,-0.00000440000,0,0.0472600000,0.0008000000,-0.0009000000,0,3.11976057,0.13502367,-0.10446158,0,0.27832688,0.01204603,-0.00931945,0,18.40000000,3.20000000,-3.10000000,0,0.05789287,0.01006833,-0.00975369,0,Mass,0.000000,,,0,,,,,1212.45,17.66,-18.70,0,0,<a refstr=MACDOUGALL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...33M/abstract target=ref>MacDougall et al. 2023</a>,,5908.00,66.00,-72.00,0,1.031100,0.017600,-0.016900,0,1.084400,0.025200,-0.031400,0,0.1100,0.0570,-0.0580,0,[Fe/H],4.445000,0.015000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h51m06.41s,162.7766969,+25d38m27.83s,25.6410650,82.34320000,0.39320000,-0.38960000,9.1820000,0.0030000,-0.0030000,7.7760000,0.0240000,-0.0240000,9.0337600,0.0004730,-0.0004730,2024-07-22,2024-06,2024-07-22
HD 93963 A c,HD 93963 A,0,2,2,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,3.64515490000,0.00001400000,-0.00001400000,0,,,,,2.99324000,0.16545600,-0.16545600,0,0.26703945,0.01476102,-0.01476102,0,,,,,,,,,,,,,,283.7190,,,0,1143.00,,,0,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5922.00,120.40,-120.40,0,1.050000,0.050000,-0.050000,0,,,,,,,,,,4.430000,0.080000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h51m06.41s,162.7766969,+25d38m27.83s,25.6410650,82.34320000,0.39320000,-0.38960000,9.1820000,0.0030000,-0.0030000,7.7760000,0.0240000,-0.0240000,9.0337600,0.0004730,-0.0004730,2022-08-09,2017-07,2022-08-09
