# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Tue Aug 19 13:25:56 2025
#
# User preference: *
#
# CONSTRAINT:  where (pl_refname like '%Rosenthal et al. 2021%')
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
HD 169830 c,HD 169830,0,1,2,Radial Velocity,2003,La Silla Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,1831.90000000000,8.10000000000,-8.60000000000,0,3.2820000000,0.0350000000,-0.0350000000,0,,,,,,,,,1115.57770857,38.13940884,-38.13940884,0,3.51000000,0.12000000,-0.12000000,0,Msini,0.257000,0.019000,-0.019000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,6179.26,97.58,-97.58,0,1.935709,0.045980,-0.045980,0,1.406679,0.043485,-0.043485,0,0.1198,0.0616,-0.0616,0,[Fe/H],4.008828,0.024738,-0.024738,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h27m49.48s,276.9561859,-29d49m00.45s,-29.8167919,37.60480000,0.14840000,-0.14730000,5.9000000,0.0300000,-0.0300000,4.6880000,0.0240000,-0.0240000,5.7764100,0.0014001,-0.0014001,2021-09-20,2021-07,2021-09-20
HD 168443 b,HD 168443,0,1,2,Radial Velocity,1998,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,58.11159000000,0.00011000000,-0.00011000000,0,0.2977000000,0.0029000000,-0.0029000000,0,,,,,,,,,2517.20098344,47.67426105,-50.85254512,0,7.92000000,0.15000000,-0.16000000,0,Msini,0.531300,0.000620,-0.000610,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5530.02,97.44,-97.44,0,1.711479,0.040480,-0.040480,0,1.042438,0.030751,-0.030751,0,0.0762,0.0619,-0.0619,0,[Fe/H],3.987745,0.022798,-0.022798,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h20m03.84s,275.0159879,-09d35m48.09s,-9.5966905,39.62450000,0.12240000,-0.12170000,6.9212200,0.0230000,-0.0230000,5.2110000,0.0150000,-0.0150000,6.7316600,0.0003270,-0.0003270,2021-09-20,2021-07,2021-09-20
HD 168443 c,HD 168443,0,1,2,Radial Velocity,2000,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,1749.67000000000,0.28000000000,-0.29000000000,0,2.8810000000,0.0280000000,-0.0280000000,0,,,,,,,,,5644.63250832,111.23994245,-111.23994245,0,17.76000000,0.35000000,-0.35000000,0,Msini,0.211200,0.001300,-0.001300,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5530.02,97.44,-97.44,0,1.711479,0.040480,-0.040480,0,1.042438,0.030751,-0.030751,0,0.0762,0.0619,-0.0619,0,[Fe/H],3.987745,0.022798,-0.022798,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h20m03.84s,275.0159879,-09d35m48.09s,-9.5966905,39.62450000,0.12240000,-0.12170000,6.9212200,0.0230000,-0.0230000,5.2110000,0.0150000,-0.0150000,6.7316600,0.0003270,-0.0003270,2021-09-20,2021-07,2021-09-20
HD 156279 b,HD 156279,0,1,2,Radial Velocity,2011,Haute-Provence Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,133.40310000000,0.00370000000,-0.00400000000,0,0.5041000000,0.0082000000,-0.0085000000,0,,,,,,,,,3019.36986650,98.52680617,-101.70509024,0,9.50000000,0.31000000,-0.32000000,0,Msini,0.647790,0.000680,-0.000660,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5458.24,84.23,-84.23,0,0.966117,0.021775,-0.021775,0,0.959814,0.047406,-0.047406,0,0.1917,0.0584,-0.0584,0,[Fe/H],4.449516,0.033094,-0.033094,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h12m23.20s,258.0966686,+63d21m10.02s,63.3527828,36.19450000,0.03610000,-0.03590000,8.0700000,0.0300000,-0.0300000,6.2690000,0.0230000,-0.0230000,7.8656900,0.0004510,-0.0004510,2021-09-20,2021-07,2021-09-20
HD 156279 c,HD 156279,0,1,2,Radial Velocity,2018,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,4758.00000000000,28.00000000000,-27.00000000000,0,5.4610000000,0.0910000000,-0.0950000000,0,,,,,,,,,3003.47844615,98.52680617,-101.70509024,0,9.45000000,0.31000000,-0.32000000,0,Msini,0.259700,0.005000,-0.004900,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5458.24,84.23,-84.23,0,0.966117,0.021775,-0.021775,0,0.959814,0.047406,-0.047406,0,0.1917,0.0584,-0.0584,0,[Fe/H],4.449516,0.033094,-0.033094,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,17h12m23.20s,258.0966686,+63d21m10.02s,63.3527828,36.19450000,0.03610000,-0.03590000,8.0700000,0.0300000,-0.0300000,6.2690000,0.0230000,-0.0230000,7.8656900,0.0004510,-0.0004510,2021-09-20,2021-07,2021-09-20
14 Her b,14 Her,0,1,2,Radial Velocity,2002,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,1766.41000000000,0.67000000000,-0.68000000000,0,2.8300000000,0.0410000000,-0.0410000000,0,,,,,,,,,1541.46777395,47.67426105,-47.67426105,0,4.85000000,0.15000000,-0.15000000,0,Msini,0.367400,0.003500,-0.003800,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5314.94,81.56,-81.56,0,0.995819,0.021652,-0.021652,0,0.969205,0.042098,-0.042098,0,0.4052,0.0466,-0.0466,0,[Fe/H],4.426953,0.030860,-0.030860,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m24.50s,242.6021014,+43d48m58.90s,43.8163621,17.93230000,0.00730000,-0.00730000,6.6193500,0.0230000,-0.0230000,4.7140000,0.0160000,-0.0160000,6.3830000,0.0003512,-0.0003512,2021-09-20,2021-07,2021-09-20
HD 145675 c,14 Her,0,1,2,Radial Velocity,2021,Multiple Observatories,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,25000.00000000000,24000.00000000000,-9200.00000000000,0,16.4000000000,9.3000000000,-4.3000000000,0,,,,,,,,,1843.40476060,444.95976980,-317.82840700,0,5.80000000,1.40000000,-1.00000000,0,Msini,0.450000,0.170000,-0.150000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5314.94,81.56,-81.56,0,0.995819,0.021652,-0.021652,0,0.969205,0.042098,-0.042098,0,0.4052,0.0466,-0.0466,0,[Fe/H],4.426953,0.030860,-0.030860,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,16h10m24.50s,242.6021014,+43d48m58.90s,43.8163621,17.93230000,0.00730000,-0.00730000,6.6193500,0.0230000,-0.0230000,4.7140000,0.0160000,-0.0160000,6.3830000,0.0003512,-0.0003512,2021-09-20,2021-07,2021-09-20
HD 87883 b,HD 87883,0,1,1,Radial Velocity,2009,Lick Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,3303.00000000000,26.00000000000,-25.00000000000,0,4.0720000000,0.0560000000,-0.0570000000,0,,,,,,,,,728.46270884,22.24798849,-21.93016008,0,2.29200000,0.07000000,-0.06900000,0,Msini,0.712100,0.008300,-0.007900,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,4989.41,67.12,-67.12,0,0.798557,0.014354,-0.014354,0,0.825766,0.031776,-0.031776,0,0.1045,0.0571,-0.0571,0,[Fe/H],4.548620,0.024344,-0.024344,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h08m43.06s,152.1794175,+34d14m31.19s,34.2419984,18.29120000,0.01250000,-0.01240000,7.5600000,0.0300000,-0.0300000,5.3140000,0.0200000,-0.0200000,7.2719400,0.0002260,-0.0002260,2021-09-20,2021-07,2021-09-20
HD 8574 b,HD 8574,0,1,1,Radial Velocity,2002,Haute-Provence Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,227.04000000000,0.09000000000,-0.09500000000,0,0.7500000000,0.0120000000,-0.0120000000,0,,,,,,,,,561.28496676,23.51930212,-23.20147371,0,1.76600000,0.07400000,-0.07300000,0,Msini,0.306000,0.022000,-0.022000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,6004.14,87.30,-87.30,0,1.423047,0.033246,-0.033246,0,1.090782,0.052539,-0.052539,0,-0.0104,0.0601,-0.0601,0,[Fe/H],4.169355,0.028673,-0.028673,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h25m12.81s,21.3033807,+28d33m57.66s,28.5660169,44.82640000,0.09400000,-0.09360000,7.1200000,0.0300000,-0.0300000,5.7840000,0.0230000,-0.0230000,6.9834500,0.0003650,-0.0003650,2021-09-20,2021-07,2021-09-20
HD 80606 b,HD 80606,0,2,1,Radial Velocity,2001,Multiple Observatories,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,111.43639000000,0.00032000000,-0.00031000000,0,0.4602000000,0.0068000000,-0.0071000000,0,,,,,,,,,1322.16617312,41.31769291,-41.31769291,0,4.16000000,0.13000000,-0.13000000,0,Msini,0.930430,0.000680,-0.000690,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5565.89,92.19,-92.19,0,1.066485,0.024320,-0.024320,0,1.047138,0.047522,-0.047522,0,0.3481,0.0576,-0.0576,0,[Fe/H],4.401887,0.031944,-0.031944,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,09h22m37.67s,140.6569501,+50d36m13.60s,50.6037764,66.47110000,0.16120000,-0.16040000,9.0600000,0.0300000,-0.0300000,7.3160000,0.0200000,-0.0200000,8.8200800,0.0002060,-0.0002060,2021-09-20,2021-07,2021-09-20
HD 50554 b,HD 50554,0,1,1,Radial Velocity,2002,Lick Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,1222.80000000000,1.90000000000,-1.80000000000,0,2.2650000000,0.0350000000,-0.0360000000,0,,,,,,,,,1382.55357045,60.38739733,-57.20911326,0,4.35000000,0.19000000,-0.18000000,0,Msini,0.459000,0.019000,-0.018000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5968.36,95.93,-95.93,0,1.145857,0.026268,-0.026268,0,1.037039,0.049176,-0.049176,0,-0.0214,0.0618,-0.0618,0,[Fe/H],4.333282,0.032046,-0.032046,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h54m42.79s,103.6782730,+24d14m42.51s,24.2451409,31.16640000,0.05560000,-0.05540000,6.8561000,0.0230000,-0.0230000,5.4670000,0.0180000,-0.0180000,6.6978600,0.0004590,-0.0004590,2021-09-20,2021-07,2021-09-20
HD 209458 b,HD 209458,0,1,1,Radial Velocity,1999,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,3.52476000000,0.00001300000,-0.00001300000,0,0.0463400000,0.0006900000,-0.0007000000,0,,,,,,,,,211.35589065,6.99222495,-6.99222495,0,0.66500000,0.02200000,-0.02200000,0,Msini,0.010000,0.011000,-0.007400,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,6026.35,96.90,-96.90,0,1.199976,0.028201,-0.028201,0,1.069175,0.047974,-0.047974,0,-0.0055,0.0600,-0.0600,0,[Fe/H],4.307396,0.030316,-0.030316,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m10.81s,330.7950219,+18d53m03.27s,18.8842419,48.30160000,0.12400000,-0.12340000,7.6500000,0.0300000,-0.0300000,6.3080000,0.0260000,-0.0260000,7.5086600,0.0004060,-0.0004060,2022-05-09,2021-07,2022-05-09
HD 189733 b,HD 189733,0,2,1,Radial Velocity,2005,Haute-Provence Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,2.21855500000,0.00001500000,-0.00001500000,0,0.0312600000,0.0003600000,-0.0003600000,0,,,,,,,,,369.63443734,11.44182265,-11.12399425,0,1.16300000,0.03600000,-0.03500000,0,Msini,0.027000,0.021000,-0.018000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5012.50,67.81,-67.81,0,0.782719,0.013961,-0.013961,0,0.827851,0.028799,-0.028799,0,0.0408,0.0573,-0.0573,0,[Fe/H],4.570662,0.022559,-0.022559,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h00m43.71s,300.1821223,+22d42m35.19s,22.7097759,19.76380000,0.01280000,-0.01270000,7.6700000,0.0300000,-0.0300000,5.5410000,0.0210000,-0.0210000,7.4143200,0.0003740,-0.0003740,2022-05-09,2021-07,2022-05-09
HD 3651 b,HD 3651,0,1,1,Radial Velocity,2003,Multiple Observatories,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,62.24200000000,0.00320000000,-0.00320000000,0,0.2955000000,0.0043000000,-0.0044000000,0,,,,,,,,,69.98581522,2.47906157,-2.41549589,0,0.22020000,0.00780000,-0.00760000,0,Msini,0.614000,0.015000,-0.015000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5205.95,74.46,-74.46,0,0.871954,0.017100,-0.017100,0,0.888252,0.039094,-0.039094,0,0.1678,0.0596,-0.0596,0,[Fe/H],4.505399,0.029551,-0.029551,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h39m21.29s,9.8387218,+21d14m55.98s,21.2488844,11.13360000,0.00730000,-0.00720000,5.8843700,0.0230000,-0.0230000,3.9990000,0.0360000,-0.0360000,5.6525500,0.0010995,-0.0010995,2021-09-20,2021-07,2021-09-20
HD 164922 b,HD 164922,0,1,4,Radial Velocity,2005,W. M. Keck Observatory,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,1198.50000000000,3.20000000000,-3.10000000000,0,2.1490000000,0.0250000000,-0.0250000000,0,,,,,,,,,109.33297201,4.13176929,-4.13176929,0,0.34400000,0.01300000,-0.01300000,0,Msini,0.065000,0.027000,-0.029000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5393.43,68.33,-68.33,0,1.001813,0.021826,-0.021826,0,0.921146,0.031836,-0.031836,0,0.1967,0.0569,-0.0569,0,[Fe/H],4.398073,0.025350,-0.025350,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h02m31.31s,270.6304652,+26d18m37.47s,26.3104077,22.00160000,0.01520000,-0.01510000,7.0122700,0.0230000,-0.0230000,5.1130000,0.0200000,-0.0200000,6.7861400,0.0001710,-0.0001710,2021-09-20,2021-07,2021-09-20
HD 164922 c,HD 164922,0,1,4,Radial Velocity,2016,Multiple Observatories,Published Confirmed,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,75.81700000000,0.03700000000,-0.03800000000,0,0.3411000000,0.0039000000,-0.0039000000,0,,,,,,,,,14.33406116,1.14418227,-1.11239942,0,0.04510000,0.00360000,-0.00350000,0,Msini,0.096000,0.088000,-0.066000,0,,,,,,,,,0,<a refstr=ROSENTHAL_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021ApJS..255....8R/abstract target=ref>Rosenthal et al. 2021</a>,,5393.43,68.33,-68.33,0,1.001813,0.021826,-0.021826,0,0.921146,0.031836,-0.031836,0,0.1967,0.0569,-0.0569,0,[Fe/H],4.398073,0.025350,-0.025350,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h02m31.31s,270.6304652,+26d18m37.47s,26.3104077,22.00160000,0.01520000,-0.01510000,7.0122700,0.0230000,-0.0230000,5.1130000,0.0200000,-0.0200000,6.7861400,0.0001710,-0.0001710,2021-09-20,2021-07,2021-09-20
