# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Aug 20 07:31:35 2025
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
XO-5 b,XO-5,0,1,1,Transit,2008,XO,Published Confirmed,0,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,4.18776000000,,,0,0.0487200000,0.0005500000,-0.0005500000,0,,,,,,,,,331.81452000,10.80622000,-10.80622000,0,1.04400000,0.03400000,-0.03400000,0,Msini,0.000000,,,0,,,,,,,,,0,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,G8 V,5470.00,,,0,1.080000,0.040000,-0.040000,0,0.880000,0.030000,-0.030000,0,0.0500,,,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h46m51.93s,116.7163868,+39d05m40.09s,39.0944695,276.21100000,3.91900000,-3.81200000,12.1980000,0.0920000,-0.0920000,10.3450000,0.0180000,-0.0180000,11.9498000,0.0002370,-0.0002370,2018-09-25,2018-11,2018-09-27
WASP-74 b,WASP-74,0,1,1,Transit,2015,SuperWASP,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,2.13775000000,0.00000100000,-0.00000100000,0,0.0370000000,0.0010000000,-0.0010000000,0,17.48604000,0.67254000,-0.67254000,0,1.56000000,0.06000000,-0.06000000,0,301.93850000,19.06980000,-19.06980000,0,0.95000000,0.06000000,-0.06000000,0,Mass,0.000000,,,0,,,,,1910.00,40.00,-40.00,0,0,<a refstr=HELLIER_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015AJ....150...18H/abstract target=ref>Hellier et al. 2015</a>,F9,5970.00,110.00,-110.00,0,1.640000,0.050000,-0.050000,0,1.480000,0.120000,-0.120000,0,0.3900,0.1300,-0.1300,0,[Fe/H],4.180000,0.018000,-0.018000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h18m09.32s,304.5388430,-01d04m33.61s,-1.0760033,149.21600000,1.14900000,-1.13200000,9.7500000,0.0050000,-0.0050000,8.2210000,0.0230000,-0.0230000,9.5723000,0.0002510,-0.0002510,2018-04-25,2015-07,2015-07-09
WASP-73 b,WASP-73,0,1,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A.143D/abstract target=ref> Delrez et al. 2014 </a>,4.08722000000,0.00022000000,-0.00022000000,0,0.0551200000,0.0006000000,-0.0005300000,0,13.00200000,1.34500000,-0.89700000,0,1.16000000,0.12000000,-0.08000000,0,597.50000000,22.25000000,-19.07000000,0,1.88000000,0.07000000,-0.06000000,0,Mass,0.000000,,,0,,,,,1790.00,75.00,-51.00,0,0,<a refstr=DELREZ_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A.143D/abstract target=ref> Delrez et al. 2014 </a>,F9,6036.00,120.00,-120.00,0,2.070000,0.190000,-0.080000,0,1.340000,0.050000,-0.040000,0,0.1400,0.1400,-0.1400,0,[Fe/H],3.930000,0.040000,-0.060000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h19m47.93s,319.9496969,-58d08m56.16s,-58.1489328,316.67800000,2.99300000,-2.93800000,10.4680000,0.0060000,-0.0060000,9.0280000,0.0210000,-0.0210000,10.2607000,0.0003650,-0.0003650,2018-04-25,2014-03,2014-05-14
WASP-68 b,WASP-68,0,2,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A.143D/abstract target=ref> Delrez et al. 2014 </a>,5.08429800000,0.00001500000,-0.00001500000,0,0.0620600000,0.0004500000,-0.0004000000,0,13.90000000,1.12000000,-0.67000000,0,1.24000000,0.10000000,-0.06000000,0,301.93000000,9.53000000,-9.53000000,0,0.95000000,0.03000000,-0.03000000,0,Mass,0.000000,,,0,,,,,1490.00,44.00,-29.00,0,0,<a refstr=DELREZ_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A.143D/abstract target=ref> Delrez et al. 2014 </a>,G0,5911.00,59.00,-60.00,0,1.690000,0.110000,-0.060000,0,1.240000,0.030000,-0.030000,0,0.2200,0.0800,-0.0800,0,[Fe/H],4.090000,0.130000,-0.080000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h20m22.97s,305.0957239,-19d18m53.02s,-19.3147271,226.39900000,1.62100000,-1.59900000,10.6740000,0.0080000,-0.0080000,8.9480000,0.0220000,-0.0220000,10.4092000,0.0002620,-0.0002620,2018-04-25,2014-03,2014-05-14
WASP-66 b,WASP-66,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>,4.08605200000,0.00000700000,-0.00000700000,0,0.0546000000,0.0009000000,-0.0009000000,0,15.58100000,1.00900000,-1.00900000,0,1.39000000,0.09000000,-0.09000000,0,737.33500000,41.31600000,-41.31600000,0,2.32000000,0.13000000,-0.13000000,0,Mass,0.110000,,,1,,,,,,,,,0,<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>,,6580.00,170.00,,0,1.750000,0.090000,,0,1.300000,0.070000,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h32m54.01s,158.2250301,-34d59m23.67s,-34.9899074,500.25800000,13.50900000,-12.82800000,11.6050000,0.0150000,-0.0150000,10.4520000,0.0220000,-0.0220000,11.5904000,0.0005840,-0.0005840,2018-04-25,2012-10,2014-05-14
WASP-62 b,WASP-62,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>,4.41195300000,0.00000300000,-0.00000300000,0,0.0567000000,0.0007000000,-0.0007000000,0,15.58100000,0.67300000,-0.67300000,0,1.39000000,0.06000000,-0.06000000,0,181.15500000,12.71300000,-12.71300000,0,0.57000000,0.04000000,-0.04000000,0,Mass,0.210000,,,1,,,,,,,,,0,<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>,,6280.00,80.00,,0,1.280000,0.050000,,0,1.250000,0.050000,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h48m33.56s,87.1398205,-63d59m17.98s,-63.9883286,175.63100000,0.59000000,-0.58600000,10.2130000,0.0050000,-0.0050000,8.9440000,0.0210000,-0.0210000,10.0721000,0.0003050,-0.0003050,2018-04-25,2012-10,2014-05-14
WASP-60 b,WASP-60,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,4.30500110000,0.00000620000,-0.00000620000,0,0.0531000000,0.0006000000,-0.0006000000,0,9.64000000,1.35000000,-1.35000000,0,0.86000000,0.12000000,-0.12000000,0,163.35800000,10.80600000,-10.80600000,0,0.51400000,0.03400000,-0.03400000,0,Mass,0.000000,,,0,,,,,1320.00,75.00,-75.00,0,0,<a refstr=HEBRARD_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...549A.134H/abstract target=ref> Hebrard et al. 2013 </a>,G1 V,5900.00,100.00,-100.00,0,1.140000,0.130000,-0.130000,0,1.078000,0.035000,-0.035000,0,-0.0400,0.0900,-0.0900,0,[Fe/H],4.350000,0.090000,-0.090000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h46m40.01s,356.6667136,+31d09m21.28s,31.1559115,431.05200000,7.55400000,-7.30300000,11.6700000,0.0550000,-0.0550000,10.5850000,0.0210000,-0.0210000,12.0196000,0.0002410,-0.0002410,2018-04-25,2013-01,2014-05-14
WASP-54 b,WASP-54,0,2,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=FAEDI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..73F/abstract target=ref> Faedi et al. 2013 </a>,3.69364110000,0.00000430000,-0.00000740000,0,0.0498700000,0.0004400000,-0.0004400000,0,18.52800000,1.00900000,-0.93000000,0,1.65300000,0.09000000,-0.08300000,0,202.13100000,7.94500000,-7.62800000,0,0.63600000,0.02500000,-0.02400000,0,Mass,0.067000,0.033000,-0.025000,0,,,,,1759.00,46.00,-46.00,0,0,<a refstr=FAEDI_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013A%26A...551A..73F/abstract target=ref> Faedi et al. 2013 </a>,F9,6100.00,100.00,-100.00,0,1.828000,0.091000,-0.081000,0,1.213000,0.032000,-0.032000,0,-0.2700,0.0800,-0.0800,0,[Fe/H],3.997000,0.032000,-0.035000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h41m49.02s,205.4542456,-00d07m41.42s,-0.1281712,251.30300000,4.47800000,-4.32700000,10.4130000,0.0080000,-0.0080000,9.0350000,0.0230000,-0.0230000,10.2441000,0.0007350,-0.0007350,2018-04-25,2013-03,2014-05-14
WASP-42 b,WASP-42,0,1,1,Transit,2012,SuperWASP,Published Confirmed,0,<a refstr=LENDL_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...544A..72L/abstract target=ref> Lendl et al. 2012 </a>,4.98168720000,0.00000730000,-0.00000730000,0,0.0548000000,0.0017000000,-0.0017000000,0,12.10600000,0.63900000,-0.63900000,0,1.08000000,0.05700000,-0.05700000,0,158.90800000,11.12400000,-11.12400000,0,0.50000000,0.03500000,-0.03500000,0,Mass,0.060000,0.013000,-0.013000,0,,,,,,,,,0,<a refstr=LENDL_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012A%26A...544A..72L/abstract target=ref> Lendl et al. 2012 </a>,,5200.00,150.00,,0,0.863000,0.041000,,0,0.884000,0.086000,,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h51m55.49s,192.9812030,-42d04m25.02s,-42.0736165,177.29100000,1.32000000,-1.30100000,12.1690000,0.0460000,-0.0460000,10.0330000,0.0220000,-0.0220000,11.9686000,0.0002080,-0.0002080,2016-02-24,2012-08,2014-05-14
WASP-22 b,WASP-22,0,1,1,Transit,2010,SuperWASP,Published Confirmed,0,<a refstr=MAXTED_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010AJ....140.2007M/abstract target=ref> Maxted et al. 2010 </a>,3.53269000000,0.00004000000,-0.00004000000,0,0.0468000000,0.0004000000,-0.0004000000,0,12.55408000,0.44836000,-0.44836000,0,1.12000000,0.04000000,-0.04000000,0,177.98480000,6.35660000,-6.35660000,0,0.56000000,0.02000000,-0.02000000,0,Mass,0.023000,0.012000,-0.012000,0,,,,,1430.00,30.00,-30.00,0,0,<a refstr=MAXTED_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010AJ....140.2007M/abstract target=ref> Maxted et al. 2010 </a>,G1 V,6000.00,100.00,-100.00,0,1.130000,0.030000,-0.030000,0,1.100000,0.300000,-0.300000,0,-0.0500,0.0800,-0.0800,0,[Fe/H],4.370000,0.020000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h31m16.33s,52.8180374,-23d49m11.25s,-23.8197924,317.65200000,5.63800000,-5.44700000,11.9900000,0.0250000,-0.0250000,10.3180000,0.0200000,-0.0200000,11.5821000,0.0006660,-0.0006660,2018-04-25,2010-12,2016-10-06
WASP-106 b,WASP-106,0,1,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=SMITH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..64S/abstract target=ref>Smith et al. 2014</a>,9.28971500000,0.00001000000,-0.00001000000,0,0.0917000000,0.0014000000,-0.0014000000,0,12.16200000,0.51600000,-0.31400000,0,1.08500000,0.04600000,-0.02800000,0,611.79700000,24.15400000,-24.15400000,0,1.92500000,0.07600000,-0.07600000,0,Mass,0.000000,,,0,,,,,1140.00,29.00,-29.00,0,0,<a refstr=SMITH_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A&A...570A..64S/abstract target=ref>Smith et al. 2014</a>,F9,6055.00,136.00,-136.00,0,1.393000,0.048000,-0.028000,0,1.192000,0.054000,-0.054000,0,-0.0900,0.0900,-0.0900,0,[Fe/H],4.226000,0.010000,-0.022000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,11h05m43.11s,166.4296276,-05d04m46.15s,-5.0794854,352.18100000,6.39300000,-6.17200000,11.2100000,0.0180000,-0.0180000,10.1610000,0.0270000,-0.0270000,11.3659000,0.0006780,-0.0006780,2018-04-25,2014-10,2014-09-25
HD 17156 b,HD 17156,0,1,1,Radial Velocity,2007,Subaru Telescope,Published Confirmed,0,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,21.21670000000,0.00030000000,-0.00030000000,0,0.1607000000,0.0091000000,-0.0091000000,0,,,,,,,,,1004.34280000,133.48860000,-133.48860000,0,3.16000000,0.42000000,-0.42000000,0,Msini,0.675300,0.004800,-0.004800,0,,,,,,,,,0,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,G5,5969.00,,,0,1.470000,0.090000,-0.090000,0,1.230000,0.210000,-0.210000,0,0.2200,,,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,02h49m44.79s,42.4366123,+71d45m11.12s,71.7530882,78.08630000,0.23970000,-0.23830000,8.1700000,0.0300000,-0.0300000,6.7630000,0.0240000,-0.0240000,8.0329800,0.0003500,-0.0003500,2018-09-25,2018-11,2018-09-27
HD 167042 b,HD 167042,1,1,1,Radial Velocity,2007,Lick Observatory,Published Confirmed,0,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>,417.67000000000,0.43000000000,-0.41000000000,0,1.2200000000,0.0010000000,-0.0010000000,0,,,,,,,,,444.00628458,9.85268062,-13.98444991,0,1.39700000,0.03100000,-0.04400000,0,Msini,0.010000,0.033000,-0.004000,0,,,,,,,,,0,<a refstr=TENG_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230805343T/abstract target=ref>Teng et al. 2023</a>,K1 IV,4919.00,,,0,4.630000,0.430000,-0.400000,0,1.390000,0.170000,-0.190000,0,-0.0100,0.1000,-0.1100,0,[Fe/H],3.230000,0.070000,-0.070000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h10m31.83s,272.6326268,+54d17m15.43s,54.2876184,49.66330000,0.13480000,-0.13480000,5.9879600,0.0230000,-0.0230000,3.5500000,0.2380000,-0.2380000,5.7238400,0.0016320,-0.0016320,2023-09-19,2023-08,2023-09-19
HD 110014 b,HD 110014,0,1,1,Radial Velocity,2009,La Silla Observatory,Published Confirmed,0,<a refstr=SOTO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.451.3131S/abstract target=ref>Soto et al. 2015</a>,936.40000000000,44.50000000000,-44.50000000000,0,2.5000000000,0.0800000000,-0.0800000000,0,,,,,,,,,4344.73610000,731.00900000,-731.00900000,0,13.67000000,2.30000000,-2.30000000,0,Msini,0.060000,0.090000,-0.090000,0,,,,,,,,,0,<a refstr=SOTO_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.451.3131S/abstract target=ref>Soto et al. 2015</a>,,,,,,,,,,2.090000,,,0,0.1400,,,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,12h39m14.69s,189.8111935,-07d59m44.41s,-7.9956702,100.75800000,1.97315000,-1.97315000,4.6459700,0.0230000,-0.0230000,2.0110000,0.3120000,-0.3120000,4.3104800,0.0037183,-0.0037183,2016-02-24,2015-08,2016-02-25
HAT-P-3 b,HAT-P-3,0,2,1,Transit,2007,HATNet,Published Confirmed,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,2.89973600000,0.00000200000,-0.00000200000,0,0.0389900000,0.0006200000,-0.0006500000,0,10.07689100,0.48198700,-0.54924100,0,0.89900000,0.04300000,-0.04900000,0,193.55847000,6.67443000,-6.99226000,0,0.60900000,0.02100000,-0.02200000,0,Mass,0.010000,,,1,,,,,,,,,0,<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>,,5185.00,80.00,-80.00,0,0.833000,0.034000,-0.044000,0,0.928000,0.044000,-0.054000,0,0.2700,0.0800,-0.0800,0,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h44m22.56s,206.0940142,+48d01m42.83s,48.0285650,134.55400000,0.48000000,-0.47700000,11.8560000,0.0210000,-0.0210000,9.4480000,0.0250000,-0.0250000,11.2795000,0.0006060,-0.0006060,2019-03-18,2017-06,2019-03-21
WASP-88 b,WASP-88,0,1,1,Transit,2014,SuperWASP,Published Confirmed,0,<a refstr=DELREZ_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A.143D/abstract target=ref> Delrez et al. 2014 </a>,4.95400000000,0.00001900000,-0.00001900000,0,0.0643100000,0.0006500000,-0.0006200000,0,19.05500000,1.45700000,-0.78500000,0,1.70000000,0.13000000,-0.07000000,0,177.98000000,25.43000000,-25.43000000,0,0.56000000,0.08000000,-0.08000000,0,Mass,0.000000,,,0,,,,,1772.00,54.00,-45.00,0,0,<a refstr=DELREZ_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014A%26A...563A.143D/abstract target=ref> Delrez et al. 2014 </a>,F6,6431.00,130.00,-130.00,0,2.080000,0.120000,-0.060000,0,1.450000,0.050000,-0.050000,0,-0.0800,0.1200,-0.1200,0,[Fe/H],3.960000,0.020000,-0.050000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,20h38m02.70s,309.5112337,-48d27m43.50s,-48.4620833,523.75600000,8.79200000,-8.51100000,11.3880000,0.0180000,-0.0180000,10.3220000,0.0190000,-0.0190000,11.4780000,0.0004030,-0.0004030,2018-04-25,2014-03,2014-05-14
