# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Wed Aug 20 07:34:01 2025
#
# User preference: *
#
# CONSTRAINT:  where (default_flag = 1)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
TOI-5153 b,TOI-5153,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=ULMER_MOLL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220703911U/abstract target=ref>Ulmer-Moll et al. 2022</a>,20.33003000000,0.00007000000,-0.00007000000,0,0.1580000000,0.0060000000,-0.0060000000,0,11.88151954,0.44835923,-0.44835923,0,1.06000000,0.04000000,-0.04000000,0,1036.12060682,57.20911326,-54.03082919,0,3.26000000,0.18000000,-0.17000000,0,Mass,0.091000,0.024000,-0.026000,0,,,,,906.00,13.00,-13.00,0,0,<a refstr=ULMER_MOLL_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220703911U/abstract target=ref>Ulmer-Moll et al. 2022</a>,F8 V,6300.00,80.00,-80.00,0,1.400000,0.040000,-0.040000,0,1.240000,0.070000,-0.070000,0,0.1200,0.0800,-0.0800,0,[Fe/H],4.300000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h06m09.68s,91.5403204,-19d57m12.40s,-19.9534443,390.48400000,4.50700000,-4.40700000,11.9320000,0.0220000,-0.0220000,10.4080000,0.0190000,-0.0190000,11.5779000,0.0003630,-0.0003630,2022-07-12,2022-07,2022-07-12
TOI-481 b,TOI-481,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRAHM_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..235B/abstract target=ref>Brahm et al. 2020</a>,10.33111000000,0.00002000000,-0.00002000000,0,0.0970000000,0.0010000000,-0.0010000000,0,11.09691000,0.11209000,-0.11209000,0,0.99000000,0.01000000,-0.01000000,0,486.27990000,9.53490000,-9.53490000,0,1.53000000,0.03000000,-0.03000000,0,Mass,0.153000,0.006000,-0.007000,0,,,,,1370.00,10.00,-10.00,0,0,<a refstr=BRAHM_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....160..235B/abstract target=ref>Brahm et al. 2020</a>,G,5735.00,72.00,-72.00,0,1.660000,0.020000,-0.020000,0,1.140000,0.020000,-0.010000,0,0.2600,0.0500,-0.0500,0,[Fe/H],4.060000,0.010000,-0.010000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h22m03.04s,110.5126861,-57d23m05.99s,-57.3849980,179.36600000,1.01800000,-1.00700000,9.9720000,0.0050000,-0.0050000,8.4430000,0.0230000,-0.0230000,9.8465900,0.0004320,-0.0004320,2020-12-10,2020-11,2020-12-17
TOI-4603 b,TOI-4603,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KHANDELWAL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230311841K/abstract target=ref>Khandelwal et al. 2023</a>,7.24599000000,0.00022000000,-0.00021000000,0,0.0888000000,0.0010000000,-0.0010000000,0,11.67975789,0.42594127,-0.39231432,0,1.04200000,0.03800000,-0.03500000,0,4096.80816623,184.34047606,-181.16219199,0,12.89000000,0.58000000,-0.57000000,0,Mass,0.325000,0.020000,-0.020000,0,1192.0000,71.0000,-68.0000,0,1677.00,24.00,-24.00,0,0,<a refstr=KHANDELWAL_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230311841K/abstract target=ref>Khandelwal et al. 2023</a>,F,6264.00,95.00,-94.00,0,2.738000,0.048000,-0.050000,0,1.765000,0.061000,-0.061000,0,0.3420,0.0390,-0.0400,0,[Fe/H],3.810000,0.021000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h35m27.82s,83.8659288,+21d17m39.27s,21.2942417,225.64300000,2.48400000,-2.43200000,9.2400000,0.0300000,-0.0300000,7.7860000,0.0170000,-0.0170000,9.0746900,0.0002410,-0.0002410,2023-03-28,2023-03,2023-03-28
TOI-2589 b,TOI-2589,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRAHM_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402139B/abstract target=ref>Brahm et al. 2023</a>,61.62770000000,0.00020000000,-0.00020000000,0,0.3000000000,0.0060000000,-0.0050000000,0,12.10569916,0.33626942,-0.33626942,0,1.08000000,0.03000000,-0.03000000,0,1112.39942450,31.78284070,-31.78284070,0,3.50000000,0.10000000,-0.10000000,0,Mass,0.522000,0.006000,-0.006000,0,,,,,592.00,7.00,-8.00,0,0,<a refstr=BRAHM_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402139B/abstract target=ref>Brahm et al. 2023</a>,,5579.00,70.00,-70.00,0,1.070000,0.010000,-0.010000,0,0.930000,0.030000,-0.020000,0,0.1200,0.0400,-0.0400,0,[Fe/H],4.350000,0.020000,-0.010000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h09m57.16s,107.4881501,-37d13m51.41s,-37.2309480,200.27300000,0.83200000,-0.82600000,11.4150000,0.0120000,-0.0120000,9.6320000,0.0210000,-0.0210000,11.1958000,0.0005190,-0.0005190,2024-06-25,2023-04,2024-06-25
TOI-2529 b,TOI-2529,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=JONES_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.192J/abstract target=ref>Jones et al. 2024</a>,64.59490000000,0.00030000000,-0.00030000000,0,0.3270000000,0.0200000000,-0.0200000000,0,11.54525012,0.56044903,-0.56044903,0,1.03000000,0.05000000,-0.05000000,0,743.71847238,62.61219618,-61.97653937,0,2.34000000,0.19700000,-0.19500000,0,Mass,0.021000,0.024000,-0.015000,0,,,,,636.00,15.60,-15.70,0,0,<a refstr=JONES_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...683A.192J/abstract target=ref>Jones et al. 2024</a>,,5802.00,60.00,-52.00,0,1.700000,0.020000,-0.030000,0,1.110000,0.010000,-0.020000,0,0.1000,0.0300,-0.0300,0,[Fe/H],4.030000,0.010000,-0.010000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h55m58.69s,118.9945352,-52d21m17.40s,-52.3548332,296.27100000,4.28900000,-4.17000000,11.5290000,0.0180000,-0.0180000,9.4890000,0.0240000,-0.0240000,11.1911000,0.0007080,-0.0007080,2024-08-29,2024-03,2024-08-29
TOI-2497 b,TOI-2497,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp..609R/abstract target=ref>Rodriguez et al. 2023</a>,10.65566900000,0.00003800000,-0.00003800000,0,0.1166000000,0.0018000000,-0.0018000000,0,11.14172682,0.61649394,-0.54924005,0,0.99400000,0.05500000,-0.04900000,0,1531.93292174,130.30964687,-130.30964687,0,4.82000000,0.41000000,-0.41000000,0,Mass,0.195000,0.043000,-0.040000,0,,,,,1595.00,45.00,-42.00,0,0,<a refstr=RODRIGUEZ_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023MNRAS.tmp..609R/abstract target=ref>Rodriguez et al. 2023</a>,,7360.00,320.00,-300.00,0,2.360000,0.120000,-0.110000,0,1.859000,0.087000,-0.083000,0,0.0940,0.0760,-0.0720,0,[Fe/H],3.962000,0.050000,-0.049000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h00m15.02s,90.0625878,+11d53m02.61s,11.8840577,285.28900000,3.56400000,-3.47900000,9.5470000,0.0040000,-0.0040000,8.4860000,0.0160000,-0.0160000,9.4724400,0.0002620,-0.0002620,2023-03-15,2023-02,2023-03-15
TOI-2485 b,TOI-2485,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CARLEO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A..18C/abstract target=ref>Carleo et al. 2024</a>,11.23479000000,0.00005400000,-0.00005200000,0,0.1093000000,0.0055000000,-0.0057000000,0,12.13932610,0.50440413,-0.50440413,0,1.08300000,0.04500000,-0.04500000,0,766.60211768,27.96889982,-27.65107141,0,2.41200000,0.08800000,-0.08700000,0,Mass,0.034100,0.010900,-0.008700,0,275.6000,27.2000,-23.5000,0,1134.00,27.00,-25.00,0,0,<a refstr=CARLEO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A..18C/abstract target=ref>Carleo et al. 2024</a>,,,,,,1.720000,0.069000,-0.069000,0,1.163000,0.053000,-0.053000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,13h40m49.04s,205.2043217,+22d59m02.29s,22.9839692,397.95300000,8.22100000,-7.90000000,11.9350000,0.0260000,-0.0260000,10.0510000,0.0210000,-0.0210000,11.3730000,0.0007030,-0.0007030,2024-10-14,2024-10,2024-10-14
TOI-2420 b,TOI-2420,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=CARLEO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A..18C/abstract target=ref>Carleo et al. 2024</a>,5.84264100000,0.00001500000,-0.00001300000,0,0.0684000000,0.0067000000,-0.0059000000,0,15.02003414,0.82946457,-0.80704661,0,1.34000000,0.07400000,-0.07200000,0,294.62693329,27.01541459,-25.10844415,0,0.92700000,0.08500000,-0.07900000,0,Mass,0.055000,0.036000,-0.031000,0,1017.0000,167.0000,-156.0000,0,1571.60,60.80,-64.00,0,0,<a refstr=CARLEO_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...690A..18C/abstract target=ref>Carleo et al. 2024</a>,,,,,,2.369000,0.124000,-0.124000,0,1.158000,0.098000,-0.098000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,00h59m18.44s,14.8268138,-19d46m16.19s,-19.7711643,435.17400000,7.32400000,-7.09000000,11.5740000,0.0920000,-0.0920000,9.8000000,0.0250000,-0.0250000,11.2863000,0.0006510,-0.0006510,2024-10-14,2024-10,2024-10-14
TOI-2368 b,TOI-2368,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,5.17500730000,0.00000160000,-0.00000160000,0,0.0564900000,0.0010000000,-0.0010000000,0,10.83908434,0.40352331,-0.34747840,0,0.96700000,0.03600000,-0.03100000,0,206.58846455,57.20911326,-57.20911326,0,0.65000000,0.18000000,-0.18000000,0,Mass,0.061000,0.066000,-0.042000,0,,,,,1000.00,44.00,-31.00,0,0,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,,5360.00,230.00,-170.00,0,0.846000,0.031000,-0.026000,0,0.897000,0.048000,-0.049000,0,0.1000,0.1800,-0.1500,0,[Fe/H],4.538000,0.027000,-0.038000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h59m49.83s,134.9576234,-48d29m18.57s,-48.4884929,210.91500000,1.18100000,-1.16800000,12.4860000,0.0690000,-0.0690000,10.3420000,0.0200000,-0.0200000,12.2727000,0.0002450,-0.0002450,2024-07-23,2024-07,2024-07-23
TOI-2338 b,TOI-2338,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BRAHM_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402139B/abstract target=ref>Brahm et al. 2023</a>,22.65398000000,0.00002000000,-0.00002000000,0,0.1580000000,0.0030000000,-0.0030000000,0,11.20898070,0.22417961,-0.22417961,0,1.00000000,0.02000000,-0.02000000,0,1900.61387386,66.74396547,-63.56568140,0,5.98000000,0.21000000,-0.20000000,0,Mass,0.676000,0.002000,-0.002000,0,,,,,799.00,10.00,-11.00,0,0,<a refstr=BRAHM_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv230402139B/abstract target=ref>Brahm et al. 2023</a>,,5581.00,60.00,-60.00,0,1.050000,0.010000,-0.010000,0,0.990000,0.030000,-0.020000,0,0.2200,0.0400,-0.0400,0,[Fe/H],4.400000,0.020000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h25m22.70s,81.3445824,-34d40m05.70s,-34.6682491,313.99600000,1.98000000,-1.95600000,12.4830000,0.0300000,-0.0300000,10.6640000,0.0250000,-0.0250000,12.1856000,0.0001290,-0.0001290,2023-04-10,2023-04,2023-04-10
TOI-2180 b,TOI-2180,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DALBA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...61D/abstract target=ref>Dalba et al. 2022</a>,260.79000000000,0.59000000000,-0.58000000000,0,0.8280000000,0.0120000000,-0.0120000000,0,11.32107051,0.24659758,-0.21297063,0,1.01000000,0.02200000,-0.01900000,0,875.61726129,27.65107141,-25.74410097,0,2.75500000,0.08700000,-0.08100000,0,Mass,0.368300,0.007300,-0.007300,0,2.7100,0.1300,-0.1300,0,348.00,3.30,-3.60,0,1,<a refstr=DALBA_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...61D/abstract target=ref>Dalba et al. 2022</a>,G5,5695.00,58.00,-60.00,0,1.636000,0.033000,-0.029000,0,1.111000,0.047000,-0.046000,0,0.2530,0.0570,-0.0570,0,[Fe/H],4.057000,0.015000,-0.016000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h31m46.47s,277.9436300,+56d39m02.44s,56.6506789,116.68500000,0.26700000,-0.26600000,9.1620000,0.0020000,-0.0020000,7.6040000,0.0160000,-0.0160000,9.0113300,0.0002360,-0.0002360,2022-01-10,2022-02,2022-01-10
TOI-2107 b,TOI-2107,1,1,1,Transit,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,2.45454670000,0.00000130000,-0.00000130000,0,0.0351500000,0.0005900000,-0.0006700000,0,13.57407563,0.39231432,-0.35868738,0,1.21100000,0.03500000,-0.03200000,0,263.79757781,34.96112477,-34.96112477,0,0.83000000,0.11000000,-0.11000000,0,Mass,0.033000,0.038000,-0.023000,0,,,,,1397.00,20.00,-18.00,0,0,<a refstr=SCHULTE_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168...32S/abstract target=ref>Schulte et al. 2024</a>,,5627.00,94.00,-93.00,0,0.932000,0.027000,-0.024000,0,0.961000,0.049000,-0.054000,0,0.0700,0.1200,-0.1100,0,[Fe/H],4.484000,0.024000,-0.034000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h07m11.17s,286.7965405,-58d41m48.61s,-58.6968348,236.70500000,1.93400000,-1.90400000,12.0363000,0.0459000,-0.0459000,10.3280000,0.0210000,-0.0210000,11.8642000,0.0007150,-0.0007150,2024-07-23,2024-07,2024-07-23
TOI-2010 b,TOI-2010,1,1,1,Transit,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=MANN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231110232M/abstract target=ref>Mann et al. 2023</a>,141.83402500000,0.00006500000,-0.00006600000,0,0.5516000000,0.0078000000,-0.0093000000,0,11.81426566,0.30264248,-0.30264248,0,1.05400000,0.02700000,-0.02700000,0,408.72733140,17.48056238,-18.11621920,0,1.28600000,0.05500000,-0.05700000,0,Mass,0.212000,0.022000,-0.021000,0,4.0900,0.2200,-0.2100,0,400.20,5.60,-5.70,0,0,<a refstr=MANN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023arXiv231110232M/abstract target=ref>Mann et al. 2023</a>,F0,5929.00,74.00,-74.00,0,1.079000,0.027000,-0.026000,0,1.112000,0.048000,-0.055000,0,0.1680,0.0550,-0.0550,0,[Fe/H],4.417000,0.021000,-0.025000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h28m40.07s,292.1669417,+53d29m14.53s,53.4873694,109.19000000,0.32200000,-0.32000000,9.8490000,0.0040000,-0.0040000,8.2810000,0.0160000,-0.0160000,9.6956800,0.0003200,-0.0003200,2023-11-29,2023-12,2023-11-29
TOI-1899 b,TOI-1899,1,1,1,Transit,2020,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,29.09031200000,0.00003600000,-0.00003500000,0,0.1525000000,0.0065000000,-0.0060000000,0,11.09689089,0.33626942,-0.33626942,0,0.99000000,0.03000000,-0.03000000,0,212.94503269,12.71313628,-12.71313628,0,0.67000000,0.04000000,-0.04000000,0,Mass,0.044000,0.029000,-0.027000,0,3.4000,0.3000,-0.2000,0,378.00,8.00,-7.00,0,0,<a refstr=LIN_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...90L/abstract target=ref>Lin et al. 2023</a>,,3926.00,45.00,-47.00,0,0.607000,0.017000,-0.016000,0,0.632000,0.026000,-0.025000,0,0.2800,0.1100,-0.1100,0,[Fe/H],4.672000,0.021000,-0.020000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h57m42.44s,299.4268472,+40d08m36.05s,40.1433462,128.43800000,0.25000000,-0.25000000,14.8800000,0.2000000,-0.2000000,10.5090000,0.0180000,-0.0180000,13.5553000,0.0004220,-0.0004220,2024-04-15,2023-09,2024-04-15
TOI-1516 b,TOI-1516,1,1,1,Transit,2022,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KAB_AACUTE_TH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220501860K/abstract target=ref>Kab&aacute;th et al. 2022</a>,2.05601400000,0.00000200000,-0.00000200000,0,,,,,15.24421375,0.33626942,-0.33626942,0,1.36000000,0.03000000,-0.03000000,0,1004.33776612,38.13940884,-38.13940884,0,3.16000000,0.12000000,-0.12000000,0,Mass,,,,,,,,,,,,,0,<a refstr=KAB_AACUTE_TH_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022arXiv220501860K/abstract target=ref>Kab&aacute;th et al. 2022</a>,F8 V,6520.00,90.00,-90.00,0,1.140000,0.020000,-0.020000,0,1.140000,0.060000,-0.060000,0,-0.0500,0.1000,-0.1000,0,[Fe/H],4.250000,0.150000,-0.150000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h40m20.31s,340.0846204,+69d30m13.43s,69.5037313,247.05400000,1.36800000,-1.35400000,10.8580000,0.0080000,-0.0080000,9.6690000,0.0210000,-0.0210000,10.7156000,0.0002190,-0.0002190,2022-05-23,2022-05,2022-05-23
